p_id,p_hour,ycount
1,00,0
2,00,0
3,00,0
4,08,69
5,00,0
6,00,0
7,07,67
8,05,1
9,04,1
10,00,5
11,05,1
12,12,18
13,08,426
14,12,2
15,00,0
16,00,1
17,00,23
18,00,1
19,11,1
20,04,1
21,00,1
22,03,1
23,00,0
24,08,106
25,08,33
26,12,2
27,00,0
28,06,2
29,00,0
30,00,0
31,00,0
32,00,0
33,07,84
34,08,1
35,03,1
36,00,14
37,00,23
38,00,1
39,00,1
40,08,45
41,08,113
42,07,69
43,12,408
44,00,0
45,12,52
46,00,0
47,06,1
48,07,754
49,00,17
50,08,270
51,00,0
52,08,47
53,06,1
54,08,5
55,01,1
56,00,1
57,00,0
58,00,0
59,00,0
60,05,1
61,00,14
62,00,4
63,00,1
64,00,0
65,08,37
66,07,26
67,01,1
68,08,588
69,07,3
70,05,6
71,00,3
72,00,2
73,04,1
74,07,141
75,07,224
76,00,0
77,01,1
78,07,1
79,00,508
80,00,66
81,00,0
82,00,13
83,07,12
84,00,0
85,01,1
86,00,0
87,08,217
88,12,100
89,07,5
90,09,504
91,02,1
92,01,4
93,06,3
94,03,1
95,07,13
96,06,1
97,00,26
98,00,0
99,00,0
100,07,523
101,00,0
102,07,1
103,00,0
104,00,0
105,00,0
106,00,10
107,07,624
108,00,0
109,00,0
110,00,0
111,02,1
112,00,26
113,09,492
114,00,259
115,00,0
116,08,39
117,00,0
118,00,0
119,02,1
120,00,1
121,08,1
122,12,1
123,07,2
124,00,0
125,12,200
126,01,1
127,01,3
128,00,0
129,01,22
130,05,2
131,00,0
132,00,379
133,07,4
134,06,3
135,07,2
136,03,1
137,08,389
138,10,717
139,00,0
140,08,749
141,07,783
142,08,631
143,07,348
144,09,174
145,00,31
146,08,27
147,01,1
148,00,297
149,07,1
150,05,1
151,07,273
152,06,24
153,04,1
154,00,0
155,00,0
156,00,0
157,00,1
158,09,344
159,07,2
160,00,0
161,12,1013
162,12,923
163,12,719
164,11,575
165,09,2
166,08,140
167,07,2
168,06,5
169,00,1
170,08,983
171,00,0
172,00,0
173,01,2
174,08,3
175,00,0
176,00,0
177,07,2
178,00,1
179,07,29
180,00,0
181,07,31
182,07,1
183,00,0
184,00,0
185,00,1
186,07,1022
187,00,0
188,07,5
189,07,11
190,07,3
191,00,0
192,03,1
193,00,13
194,08,2
195,07,2
196,08,6
197,07,2
198,02,2
199,00,0
200,08,2
201,00,0
202,00,3
203,00,0
204,00,0
205,00,0
206,00,0
207,07,1
208,00,0
209,11,54
210,08,1
211,11,165
212,02,1
213,12,1
214,00,0
215,08,3
216,11,2
217,00,8
218,09,1
219,00,1
220,03,1
221,00,0
222,00,0
223,07,29
224,07,111
225,02,4
226,07,84
227,03,1
228,06,4
229,08,651
230,11,650
231,08,490
232,07,37
233,08,406
234,12,725
235,01,1
236,08,1143
237,08,1235
238,08,571
239,08,566
240,00,0
241,00,0
242,02,1
243,07,8
244,07,41
245,00,0
246,08,388
247,05,4
248,00,0
249,08,430
250,09,1
251,00,0
252,00,0
253,00,0
254,00,0
255,00,101
256,00,59
257,07,4
258,00,1
259,01,1
260,07,33
261,12,131
262,07,489
263,07,435
