p_id,p_hour,sum
1,00,6
2,00,0
3,08,95
4,09,321
5,08,7
6,09,19
7,08,490
8,08,4
9,08,48
10,08,150
11,08,83
12,10,12
13,08,622
14,07,257
15,08,33
16,08,99
17,08,273
18,08,185
19,08,30
20,09,93
21,08,156
22,08,186
23,08,36
24,08,204
25,08,242
26,09,259
27,12,3
28,08,123
29,08,94
30,08,2
31,08,28
32,09,129
33,08,290
34,11,31
35,07,261
36,00,203
37,08,307
38,08,36
39,08,349
40,08,181
41,08,504
42,08,543
43,08,517
44,08,7
45,09,102
46,06,3
47,09,141
48,07,1224
49,09,291
50,08,544
51,09,92
52,08,136
53,08,57
54,09,48
55,08,109
56,08,186
57,08,12
58,07,18
59,08,11
60,08,158
61,09,504
62,08,196
63,08,143
64,07,32
65,08,197
66,08,222
67,07,101
68,08,798
69,07,213
70,08,128
71,08,184
72,08,283
73,08,53
74,07,547
75,08,556
76,07,416
77,08,136
78,08,218
79,09,962
80,09,221
81,07,122
82,00,207
83,07,82
84,07,11
85,08,133
86,08,46
87,08,456
88,12,138
89,08,366
90,08,626
91,08,267
92,08,142
93,09,12
94,08,66
95,08,269
96,08,9
97,09,274
98,07,40
99,02,2
100,08,642
101,08,42
102,08,107
103,00,0
104,00,0
105,00,0
106,08,65
107,08,961
108,08,83
109,08,21
110,00,0
111,08,6
112,08,378
113,08,590
114,00,408
115,08,35
116,08,278
117,07,35
118,07,22
119,08,151
120,08,18
121,08,89
122,08,52
123,08,183
124,08,52
125,12,251
126,09,92
127,08,120
128,08,13
129,07,390
130,08,170
131,08,78
132,00,811
133,08,132
134,08,88
135,08,129
136,08,124
137,08,815
138,11,913
139,08,66
140,08,972
141,08,1090
142,08,983
143,08,731
144,08,277
145,08,272
146,08,110
147,08,112
148,00,518
149,08,128
150,07,61
151,08,430
152,07,133
153,08,26
154,09,4
155,08,123
156,08,37
157,08,122
158,08,603
159,08,336
160,08,100
161,12,1231
162,08,1078
163,11,729
164,08,867
165,08,207
166,08,427
167,08,208
168,08,248
169,08,189
170,08,1293
171,08,100
172,08,13
173,08,113
174,09,137
175,08,52
176,07,10
177,08,196
178,07,93
179,08,195
180,07,69
181,08,516
182,08,89
183,08,39
184,00,6
185,08,166
186,06,977
187,08,22
188,08,357
189,08,126
190,12,30
191,08,109
192,08,61
193,08,75
194,11,4
195,08,65
196,09,87
197,08,143
198,08,243
199,00,0
200,08,74
201,07,9
202,10,20
203,08,60
204,10,4
205,08,168
206,09,64
207,12,1
208,08,134
209,09,113
210,08,177
211,08,271
212,08,86
213,08,210
214,11,19
215,07,131
216,08,231
217,10,58
218,08,91
219,07,75
220,08,162
221,08,50
222,08,73
223,07,280
224,09,312
225,07,324
226,08,319
227,08,107
228,08,148
229,08,1030
230,08,884
231,08,921
232,09,282
233,08,816
234,08,945
235,08,213
236,08,1593
237,08,1505
238,08,875
239,08,821
240,08,42
241,08,193
242,08,155
243,08,235
244,08,345
245,08,35
246,08,813
247,09,143
248,09,91
249,09,704
250,08,87
251,10,16
252,07,44
253,10,2
254,09,212
255,00,317
256,08,227
257,07,82
258,08,126
259,08,107
260,08,164
261,08,201
262,07,767
263,07,726
