p_id,p_hour,fcount
1,09,6
2,08,3
3,08,97
4,09,262
5,08,13
6,08,21
7,08,321
8,06,3
9,07,35
10,08,144
11,08,61
12,12,10
13,08,235
14,08,218
15,09,33
16,08,82
17,10,259
18,08,203
19,08,43
20,08,99
21,07,105
22,07,119
23,07,36
24,09,80
25,08,169
26,11,207
27,05,1
28,07,83
29,08,68
30,06,2
31,12,19
32,08,99
33,08,173
34,11,32
35,08,244
36,00,412
37,00,326
38,07,36
39,08,351
40,09,87
41,08,249
42,08,344
43,11,115
44,10,8
45,00,92
46,12,6
47,08,158
48,08,476
49,08,247
50,08,313
51,08,111
52,08,63
53,07,56
54,08,31
55,08,100
56,08,132
57,08,12
58,08,15
59,08,14
60,08,91
61,08,530
62,08,154
63,08,138
64,07,27
65,10,173
66,08,138
67,07,77
68,09,374
69,08,246
70,08,115
71,07,183
72,08,271
73,08,63
74,08,294
75,07,250
76,07,378
77,08,120
78,08,168
79,00,779
80,00,655
81,08,104
82,08,162
83,08,66
84,08,20
85,08,111
86,08,58
87,08,243
88,00,107
89,08,294
90,00,271
91,08,247
92,08,138
93,11,14
94,08,65
95,08,200
96,08,14
97,09,198
98,09,42
99,09,2
100,00,260
101,08,34
102,08,106
103,00,0
104,00,0
105,00,0
106,00,53
107,08,433
108,07,68
109,09,22
110,00,0
111,00,10
112,09,333
113,00,309
114,00,342
115,08,40
116,08,188
117,08,45
118,12,33
119,08,176
120,08,19
121,08,74
122,08,42
123,08,117
124,07,55
125,00,135
126,12,74
127,07,112
128,08,10
129,08,290
130,08,158
131,08,77
132,00,528
133,08,95
134,09,74
135,08,87
136,00,91
137,08,398
138,00,660
139,07,71
140,08,464
141,08,419
142,08,337
143,08,440
144,00,264
145,09,178
146,08,84
147,08,102
148,00,627
149,08,92
150,08,49
151,07,207
152,08,96
153,08,23
154,10,4
155,08,130
156,07,45
157,08,115
158,00,270
159,08,177
160,08,87
161,00,509
162,12,273
163,00,240
164,00,440
165,08,144
166,09,180
167,08,179
168,08,198
169,08,213
170,08,430
171,08,69
172,08,16
173,07,76
174,08,148
175,12,39
176,09,13
177,07,195
178,09,55
179,08,137
180,08,47
181,08,306
182,08,109
183,08,37
184,01,11
185,08,109
186,09,230
187,08,28
188,08,283
189,09,107
190,09,24
191,07,118
192,08,55
193,08,49
194,10,4
195,08,72
196,08,75
197,07,143
198,08,227
199,10,1
200,08,84
201,08,16
202,08,24
203,08,68
204,09,10
205,07,137
206,08,85
207,06,1
208,08,111
209,12,70
210,08,129
211,12,182
212,08,81
213,08,216
214,09,20
215,07,126
216,07,234
217,12,70
218,07,75
219,08,79
220,08,146
221,07,43
222,08,65
223,07,233
224,08,215
225,08,312
226,08,199
227,08,87
228,08,135
229,08,352
230,00,380
231,08,416
232,08,253
233,08,329
234,00,476
235,08,231
236,08,476
237,11,348
238,08,444
239,08,403
240,00,30
241,08,162
242,12,122
243,08,215
244,08,286
245,01,26
246,08,388
247,00,335
248,08,116
249,00,424
250,08,100
251,08,20
252,08,63
253,00,1
254,08,177
255,00,565
256,00,299
257,09,63
258,07,124
259,08,96
260,08,127
261,12,135
262,08,477
263,08,418
