p_id,p_hour,sum
1,00,0
2,01,1
3,12,5
4,01,253
5,00,0
6,00,0
7,00,358
8,10,1
9,08,3
10,06,10
11,03,3
12,11,16
13,12,261
14,00,23
15,10,2
16,01,9
17,00,159
18,12,16
19,01,2
20,00,19
21,05,4
22,10,5
23,00,1
24,09,104
25,00,212
26,08,5
27,00,0
28,10,12
29,12,4
30,00,0
31,09,5
32,12,11
33,11,130
34,01,8
35,00,13
36,00,176
37,01,211
38,00,2
39,01,14
40,00,102
41,00,323
42,00,214
43,12,418
44,00,0
45,01,115
46,00,2
47,00,26
48,00,1290
49,00,185
50,00,297
51,09,8
52,10,61
53,00,3
54,00,13
55,00,5
56,02,15
57,10,1
58,00,2
59,05,6
60,00,29
61,00,217
62,00,27
63,00,6
64,06,2
65,12,91
66,11,65
67,09,7
68,00,848
69,00,44
70,06,19
71,01,11
72,00,12
73,01,2
74,12,249
75,12,308
76,02,11
77,00,6
78,08,41
79,01,2479
80,00,354
81,01,8
82,00,172
83,03,47
84,00,0
85,00,13
86,00,0
87,00,254
88,00,100
89,00,37
90,00,686
91,02,7
92,00,68
93,10,4
94,01,12
95,00,143
96,01,1
97,00,236
98,01,3
99,00,0
100,12,361
101,05,1
102,09,16
103,00,0
104,00,0
105,00,0
106,00,64
107,00,1004
108,00,2
109,08,1
110,00,0
111,00,0
112,01,378
113,00,562
114,01,1072
115,11,4
116,11,121
117,03,1
118,08,1
119,09,62
120,02,2
121,10,10
122,08,2
123,07,6
124,00,5
125,00,211
126,00,19
127,00,57
128,11,4
129,04,241
130,00,64
131,00,5
132,00,357
133,08,10
134,01,25
135,09,7
136,00,25
137,00,457
138,11,369
139,09,3
140,11,521
141,11,781
142,11,740
143,12,434
144,00,747
145,01,150
146,01,63
147,00,12
148,01,1853
149,11,6
150,02,2
151,09,286
152,09,79
153,00,6
154,02,1
155,00,4
156,00,0
157,04,17
158,02,866
159,12,45
160,11,14
161,12,794
162,11,728
163,12,682
164,00,843
165,11,4
166,12,275
167,12,43
168,01,51
169,11,32
170,00,937
171,00,5
172,01,1
173,00,23
174,06,8
175,12,5
176,00,0
177,00,14
178,01,5
179,01,69
180,01,4
181,00,394
182,11,23
183,10,5
184,00,1
185,08,9
186,12,1060
187,10,1
188,00,60
189,00,109
190,11,14
191,07,4
192,01,5
193,11,20
194,12,4
195,11,14
196,01,29
197,04,14
198,00,47
199,00,0
200,11,4
201,03,2
202,01,7
203,06,2
204,00,0
205,11,4
206,08,7
207,11,2
208,12,18
209,11,75
210,01,13
211,12,332
212,09,45
213,00,62
214,05,1
215,08,6
216,01,8
217,04,21
218,12,4
219,08,5
220,11,14
221,00,0
222,00,4
223,01,123
224,12,184
225,00,81
226,09,196
227,00,11
228,00,29
229,00,556
230,00,963
231,00,692
232,00,227
233,11,372
234,00,1035
235,10,107
236,12,1249
237,12,1154
238,10,628
239,12,878
240,00,3
241,00,12
242,00,15
243,00,61
244,00,135
245,00,0
246,12,401
247,00,54
248,10,19
249,01,1177
250,00,23
251,10,1
252,01,4
253,08,1
254,01,8
255,01,809
256,00,510
257,00,12
258,02,10
259,00,4
260,00,115
261,12,209
262,11,514
263,11,683
