p_id,p_hour,gcount
1,00,0
2,00,0
3,00,1
4,00,0
5,00,0
6,00,0
7,00,224
8,06,1
9,09,1
10,03,1
11,00,0
12,00,0
13,00,0
14,00,5
15,00,0
16,01,1
17,00,64
18,00,10
19,00,0
20,03,8
21,01,1
22,01,1
23,12,1
24,10,10
25,00,115
26,00,1
27,00,0
28,01,3
29,00,1
30,00,0
31,00,1
32,07,2
33,12,73
34,00,4
35,00,3
36,02,56
37,01,74
38,00,0
39,12,2
40,12,38
41,00,151
42,11,110
43,12,23
44,00,0
45,00,0
46,00,0
47,01,6
48,00,0
49,00,127
50,00,0
51,00,3
52,12,33
53,11,2
54,12,7
55,12,6
56,01,6
57,00,0
58,00,0
59,00,0
60,07,5
61,00,107
62,01,15
63,06,1
64,00,0
65,11,49
66,12,48
67,00,0
68,00,0
69,00,23
70,00,8
71,01,3
72,02,4
73,06,1
74,12,121
75,12,112
76,00,7
77,00,1
78,10,13
79,09,1
80,00,116
81,00,1
82,00,116
83,01,27
84,00,0
85,01,5
86,00,0
87,00,0
88,00,0
89,00,17
90,00,0
91,00,2
92,00,39
93,11,2
94,00,6
95,01,84
96,07,1
97,00,120
98,00,0
99,00,0
100,00,0
101,00,0
102,01,2
103,00,0
104,00,0
105,00,0
106,00,29
107,00,0
108,03,1
109,00,0
110,00,0
111,02,1
112,00,222
113,00,0
114,00,0
115,00,0
116,10,66
117,05,1
118,00,0
119,06,6
120,12,4
121,04,2
122,00,1
123,07,1
124,12,1
125,00,0
126,00,29
127,01,19
128,08,2
129,04,146
130,01,39
131,06,1
132,00,1
133,00,3
134,00,19
135,02,2
136,00,8
137,00,0
138,12,3
139,00,0
140,00,0
141,00,0
142,00,0
143,00,0
144,00,0
145,11,53
146,11,22
147,10,6
148,00,0
149,00,1
150,10,1
151,00,0
152,10,33
153,11,3
154,01,1
155,04,1
156,07,1
157,01,2
158,00,0
159,11,18
160,00,1
161,00,0
162,00,0
163,00,0
164,00,0
165,03,3
166,11,97
167,11,8
168,01,26
169,11,6
170,00,0
171,09,2
172,00,0
173,04,23
174,01,8
175,00,0
176,00,0
177,12,8
178,07,1
179,00,21
180,09,1
181,00,135
182,12,9
183,00,3
184,00,2
185,02,5
186,00,0
187,00,0
188,00,28
189,00,51
190,00,6
191,06,1
192,12,4
193,12,8
194,12,1
195,12,5
196,12,33
197,02,3
198,01,9
199,00,0
200,05,1
201,00,0
202,04,1
203,08,1
204,00,0
205,01,1
206,00,0
207,10,1
208,03,3
209,00,0
210,12,7
211,00,0
212,01,14
213,10,5
214,00,0
215,01,1
216,00,3
217,00,6
218,00,0
219,00,1
220,00,7
221,00,0
222,00,0
223,00,61
224,00,0
225,01,46
226,11,39
227,01,4
228,00,10
229,00,0
230,00,0
231,00,0
232,00,0
233,00,0
234,00,0
235,09,10
236,12,11
237,00,0
238,00,0
239,00,0
240,02,1
241,11,7
242,00,8
243,09,32
244,00,71
245,00,0
246,00,0
247,00,33
248,09,10
249,00,0
250,01,5
251,00,0
252,00,0
253,06,1
254,02,2
255,02,419
256,00,202
257,08,4
258,00,3
259,00,1
260,01,61
261,00,0
262,03,1
263,12,4
