p_id,p_hour,sum
1,08,6
2,03,1
3,08,80
4,08,332
5,08,13
6,11,22
7,08,364
8,04,5
9,08,38
10,08,128
11,08,63
12,12,25
13,08,372
14,08,194
15,12,43
16,08,62
17,09,270
18,08,156
19,08,33
20,12,82
21,08,127
22,08,121
23,09,27
24,08,134
25,08,188
26,12,146
27,09,3
28,08,87
29,09,72
30,11,2
31,08,21
32,08,90
33,09,222
34,12,34
35,08,269
36,00,422
37,00,336
38,08,38
39,08,341
40,08,136
41,08,349
42,08,441
43,12,368
44,07,8
45,12,112
46,00,5
47,08,156
48,00,965
49,09,269
50,08,399
51,08,111
52,08,103
53,08,55
54,09,37
55,08,91
56,08,138
57,08,9
58,08,14
59,10,10
60,08,89
61,09,506
62,08,156
63,08,132
64,11,28
65,11,203
66,00,177
67,08,76
68,08,671
69,08,191
70,08,115
71,08,183
72,08,245
73,10,45
74,08,432
75,08,423
76,08,356
77,08,105
78,08,164
79,00,1293
80,00,433
81,08,103
82,00,243
83,01,67
84,09,12
85,08,105
86,09,52
87,08,369
88,12,150
89,08,307
90,00,489
91,08,223
92,00,127
93,12,19
94,08,66
95,08,209
96,08,9
97,09,238
98,09,44
99,08,2
100,00,570
101,09,32
102,08,99
103,00,0
104,00,0
105,00,0
106,00,103
107,09,826
108,08,55
109,10,20
110,08,1
111,08,6
112,08,328
113,09,454
114,00,643
115,08,45
116,08,242
117,08,48
118,11,20
119,08,163
120,08,16
121,09,71
122,07,48
123,09,103
124,08,58
125,00,295
126,09,80
127,00,127
128,09,15
129,09,250
130,09,175
131,08,49
132,00,1063
133,09,92
134,08,78
135,08,60
136,08,100
137,08,692
138,11,1063
139,08,55
140,08,763
141,08,866
142,08,715
143,08,647
144,00,454
145,08,219
146,00,111
147,08,97
148,00,1145
149,09,87
150,09,51
151,08,377
152,08,132
153,08,32
154,10,5
155,08,125
156,08,36
157,08,117
158,00,594
159,08,174
160,07,73
161,12,1103
162,12,865
163,11,609
164,00,811
165,08,127
166,08,292
167,07,160
168,08,171
169,08,172
170,08,1009
171,02,77
172,12,15
173,12,67
174,08,131
175,08,40
176,08,10
177,08,195
178,08,49
179,08,170
180,08,57
181,00,346
182,08,125
183,08,50
184,00,13
185,08,101
186,07,688
187,08,27
188,09,269
189,09,125
190,09,28
191,09,94
192,08,49
193,08,67
194,12,12
195,11,114
196,11,87
197,08,137
198,08,227
199,00,0
200,08,68
201,02,18
202,09,23
203,07,58
204,00,6
205,09,121
206,08,59
207,12,4
208,08,104
209,00,95
210,08,132
211,00,368
212,08,84
213,08,194
214,11,26
215,08,133
216,08,200
217,11,58
218,08,82
219,10,73
220,08,107
221,08,60
222,07,70
223,08,228
224,08,253
225,08,310
226,08,213
227,08,85
228,00,136
229,08,727
230,00,999
231,00,620
232,08,287
233,08,543
234,00,709
235,08,214
236,08,990
237,12,968
238,08,746
239,08,740
240,00,27
241,08,160
242,08,124
243,08,201
244,08,310
245,01,27
246,08,574
247,08,146
248,08,96
249,00,861
250,08,88
251,10,20
252,12,47
253,09,3
254,08,163
255,00,554
256,00,402
257,08,65
258,08,117
259,09,97
260,08,138
261,12,198
262,08,712
263,08,645
