p_id,ycount,gcount,hfcount,fcount,sum
1,1,0,0,0,1
2,0,0,0,0,0
3,1,5,0,0,6
4,603,0,0,0,603
5,0,0,0,0,0
6,1,0,0,0,1
7,437,852,0,0,1289
8,5,0,0,0,5
9,0,0,0,0,0
10,24,2,0,0,26
11,0,1,0,0,1
12,40,0,0,0,40
13,1919,0,0,0,1919
14,7,13,0,0,20
15,0,0,0,0,0
16,0,2,0,0,2
17,90,337,0,0,427
18,4,50,0,0,54
19,0,0,0,0,0
20,0,28,0,0,28
21,2,0,0,0,2
22,1,1,0,0,2
23,0,0,0,0,0
24,584,80,0,0,664
25,236,344,0,0,580
26,1,7,0,0,8
27,0,0,0,0,0
28,23,26,0,0,49
29,0,2,0,0,2
30,0,0,0,0,0
31,0,7,0,0,7
32,0,13,0,0,13
33,270,455,0,0,725
34,7,21,0,0,28
35,0,37,0,0,37
36,53,101,0,0,154
37,108,135,0,0,243
38,8,0,0,0,8
39,1,10,0,0,11
40,170,168,0,0,338
41,645,1076,0,0,1721
42,291,884,0,0,1175
43,2006,141,0,0,2147
44,0,0,0,0,0
45,340,0,0,0,340
46,1,0,0,0,1
47,3,36,0,0,39
48,5947,0,0,0,5947
49,82,408,0,0,490
50,2291,0,0,0,2291
51,0,2,0,0,2
52,172,181,0,0,353
53,2,4,0,0,6
54,15,23,0,0,38
55,0,21,0,0,21
56,7,44,0,0,51
57,0,0,0,0,0
58,0,0,0,0,0
59,0,3,0,0,3
60,0,21,0,0,21
61,69,449,0,0,518
62,8,67,0,0,75
63,0,4,0,0,4
64,0,0,0,0,0
65,293,265,0,0,558
66,90,378,0,0,468
67,1,2,0,0,3
68,4755,0,0,0,4755
69,5,124,0,0,129
70,49,34,0,0,83
71,0,11,0,0,11
72,4,10,0,0,14
73,1,1,0,0,2
74,671,1086,0,0,1757
75,1165,977,0,0,2142
76,9,21,0,0,30
77,1,6,0,0,7
78,2,44,0,0,46
79,5938,0,0,0,5938
80,166,344,0,0,510
81,0,2,0,0,2
82,76,583,0,0,659
83,33,94,0,0,127
84,0,0,0,0,0
85,9,35,0,0,44
86,0,0,0,0,0
87,1428,0,0,0,1428
88,509,0,0,0,509
89,42,57,0,0,99
90,3611,0,0,0,3611
91,3,10,0,0,13
92,12,169,0,0,181
93,8,4,0,0,12
94,1,25,0,0,26
95,56,357,0,0,413
96,0,3,0,0,3
97,176,474,0,0,650
98,0,2,0,0,2
99,0,0,0,0,0
100,3477,0,0,0,3477
101,0,0,0,0,0
102,2,1,0,0,3
103,0,0,0,0,0
104,0,0,0,0,0
105,0,0,0,0,0
106,32,40,0,0,72
107,4835,0,0,0,4835
108,0,0,0,0,0
109,0,0,0,0,0
