p_id,p_hour,sum
1,12,7
2,08,3
3,08,100
4,09,297
5,08,13
6,08,21
7,08,388
8,06,3
9,08,36
10,08,161
11,08,63
12,12,18
13,08,473
14,08,230
15,09,33
16,08,83
17,10,267
18,08,207
19,08,44
20,08,102
21,07,109
22,08,123
23,07,37
24,08,141
25,09,197
26,12,215
27,05,1
28,07,87
29,08,71
30,06,2
31,12,19
32,08,103
33,08,253
34,11,33
35,08,257
36,00,429
37,00,341
38,08,38
39,08,362
40,08,115
41,08,446
42,07,462
43,09,393
44,10,8
45,00,132
46,12,6
47,08,161
48,08,954
49,08,268
50,08,476
51,08,118
52,08,104
53,07,58
54,07,34
55,08,107
56,08,140
57,11,13
58,08,15
59,08,15
60,08,92
61,08,550
62,08,166
63,08,138
64,07,28
65,10,206
66,08,172
67,07,77
68,00,679
69,08,250
70,08,119
71,07,191
72,08,277
73,08,63
74,08,485
75,07,499
76,07,391
77,08,124
78,08,169
79,00,1354
80,00,708
81,08,108
82,08,187
83,08,71
84,08,20
85,08,112
86,08,60
87,08,364
88,00,157
89,08,310
90,09,535
91,08,254
92,08,147
93,10,14
94,08,68
95,08,223
96,08,14
97,09,242
98,09,46
99,09,2
100,07,558
101,08,35
102,08,107
103,00,0
104,00,0
105,00,0
106,09,56
107,08,815
108,07,71
109,09,22
110,00,0
111,00,11
112,09,343
113,00,489
114,00,670
115,08,40
116,08,268
117,08,46
118,12,33
119,08,179
120,08,19
121,08,76
122,10,45
123,08,123
124,07,57
125,12,226
126,12,76
127,08,120
128,08,11
129,08,311
130,08,171
131,08,78
132,00,786
133,08,98
134,09,83
135,08,89
136,08,92
137,08,661
138,12,1079
139,07,72
140,08,927
141,08,945
142,08,766
143,08,706
144,00,461
145,09,224
146,08,101
147,08,106
148,00,1051
149,08,94
150,08,49
151,08,389
152,08,129
153,08,25
154,10,4
155,08,138
156,07,45
157,08,116
158,00,453
159,08,183
160,08,88
161,12,1108
162,11,813
163,12,590
164,00,791
165,08,151
166,08,334
167,08,183
168,08,199
169,08,218
170,08,1094
171,08,70
172,08,16
173,07,77
174,08,150
175,12,40
176,09,13
177,07,198
178,09,56
179,08,155
180,08,49
181,08,344
182,08,121
183,08,38
184,01,11
185,08,110
186,06,762
187,08,28
188,08,287
189,09,116
190,09,26
191,07,122
192,08,55
193,08,64
194,10,4
195,08,75
196,12,89
197,07,147
198,08,231
199,10,1
200,08,85
201,08,16
202,08,24
203,08,68
204,09,10
205,07,141
206,08,85
207,06,1
208,08,111
209,08,106
210,08,135
211,00,296
212,08,86
213,08,222
214,09,20
215,07,128
216,07,240
217,12,72
218,07,79
219,08,84
220,08,151
221,07,43
222,08,69
223,07,260
224,09,244
225,08,322
226,08,242
227,08,89
228,08,140
229,08,768
230,00,775
231,08,708
232,08,274
233,08,575
234,00,916
235,08,240
236,08,1391
237,08,1135
238,08,866
239,08,790
240,00,30
241,08,165
242,12,126
243,08,235
244,08,346
245,01,26
246,08,612
247,00,356
248,08,120
249,00,891
250,08,104
251,08,21
252,08,64
253,00,1
254,08,182
255,00,697
256,00,353
257,09,69
258,07,127
259,08,98
260,08,161
261,12,239
262,08,778
263,08,772
