p_id,ycount,gcount,hfcount,fcount,sum
1,0,0,0,34,34
2,0,0,0,1,1
3,2,10,0,481,493
4,177,0,0,1436,1613
5,1,0,0,64,65
6,0,0,0,105,105
7,198,294,0,2533,3025
8,1,0,0,10,11
9,1,5,0,247,253
10,36,20,0,739,795
11,1,8,0,286,295
12,30,0,0,29,59
13,1090,0,0,1444,2534
14,12,38,0,1363,1413
15,1,4,0,197,202
16,0,5,0,482,487
17,25,72,0,2233,2330
18,4,27,0,1060,1091
19,4,9,0,168,181
20,0,10,0,632,642
21,4,22,0,744,770
22,4,15,0,865,884
23,0,0,0,315,315
24,374,45,0,508,927
25,91,118,0,1461,1670
26,13,27,0,1483,1523
27,0,0,0,3,3
28,13,9,0,518,540
29,0,11,0,448,459
30,0,0,0,7,7
31,1,1,0,109,111
32,2,17,0,587,606
33,150,283,0,1320,1753
34,2,2,0,175,179
35,26,41,0,1340,1407
36,6,17,0,1690,1713
37,18,22,0,2630,2670
38,5,7,0,204,216
39,14,53,0,1968,2035
40,84,58,0,718,860
41,419,424,0,1682,2525
42,202,292,0,2279,2773
43,1503,83,0,971,2557
44,0,0,0,60,60
45,157,0,0,522,679
46,0,1,0,19,20
47,7,18,0,812,837
48,3548,0,0,3807,7355
49,20,78,0,1815,1913
50,998,0,0,1851,2849
51,9,36,0,701,746
52,108,104,0,413,625
53,4,2,0,329,335
54,3,2,0,226,231
55,4,41,0,550,595
56,8,26,0,832,866
57,0,0,0,34,34
58,0,0,0,78,78
59,0,1,0,38,39
60,2,10,0,506,518
61,31,94,0,3851,3976
62,11,37,0,1131,1179
63,4,14,0,689,707
64,1,2,0,172,175
65,122,103,0,1185,1410
66,43,133,0,927,1103
67,3,8,0,467,478
68,2273,0,0,2825,5098
69,12,36,0,1524,1572
70,17,10,0,657,684
71,13,38,0,1037,1088
72,11,42,0,1464,1517
73,1,1,0,302,304
74,477,697,0,2014,3188
75,992,534,0,1787,3313
76,27,73,0,2160,2260
77,9,16,0,621,646
78,6,21,0,926,953
79,2013,0,0,3655,5668
80,33,24,0,1708,1765
81,7,17,0,637,661
82,43,241,0,1291,1575
83,15,38,0,508,561
84,0,0,0,102,102
85,7,20,0,751,778
86,2,6,0,301,309
87,648,0,0,1583,2231
88,333,0,0,472,805
89,20,66,0,2110,2196
90,1689,0,0,2070,3759
91,13,58,0,1371,1442
92,9,57,0,1067,1133
93,14,3,0,74,91
94,1,12,0,390,403
95,30,205,0,1300,1535
96,0,0,0,55,55
97,62,167,0,1702,1931
98,4,2,0,234,240
99,0,0,0,9,9
100,2890,0,0,1765,4655
101,5,5,0,228,238
102,5,6,0,592,603
103,0,0,0,0,0
104,0,0,0,0,0
105,0,0,0,0,0
106,11,14,0,530,555
107,2500,0,0,2903,5403
108,5,13,0,403,421
