p_id,p_hour,sum
1,00,0
2,00,0
3,10,2
4,08,66
5,00,0
6,00,0
7,00,160
8,08,1
9,00,1
10,00,7
11,02,1
12,12,11
13,08,384
14,00,4
15,09,1
16,01,1
17,00,53
18,11,10
19,08,1
20,08,8
21,00,1
22,01,1
23,00,0
24,07,114
25,00,84
26,07,3
27,00,0
28,09,7
29,06,1
30,00,0
31,08,2
32,08,4
33,08,142
34,09,6
35,12,4
36,00,46
37,00,74
38,08,1
39,08,3
40,08,61
41,08,251
42,08,195
43,12,366
44,00,0
45,10,45
46,00,0
47,07,8
48,07,704
49,09,57
50,09,268
51,00,1
52,08,92
53,10,4
54,07,12
55,08,5
56,12,9
57,00,0
58,00,0
59,00,0
60,07,4
61,00,69
62,07,12
63,06,3
64,00,0
65,10,72
66,08,76
67,07,1
68,09,457
69,12,21
70,00,9
71,01,4
72,00,6
73,09,1
74,08,253
75,07,324
76,11,5
77,00,1
78,08,12
79,00,473
80,00,70
81,01,1
82,00,117
83,00,25
84,00,0
85,07,9
86,00,1
87,08,181
88,10,66
89,08,12
90,09,410
91,07,3
92,00,30
93,05,3
94,07,4
95,00,57
96,06,1
97,08,66
98,00,1
99,00,0
100,09,401
101,00,0
102,00,1
103,00,0
104,00,0
105,00,0
106,00,21
107,08,545
108,12,1
109,00,0
110,00,0
111,08,1
112,00,71
113,09,414
114,00,229
115,00,0
116,07,90
117,01,1
118,00,0
119,07,8
120,03,3
121,12,5
122,07,1
123,06,2
124,06,1
125,12,124
126,08,6
127,00,23
128,09,1
129,00,145
130,08,28
131,09,1
132,00,639
133,08,5
134,11,17
135,01,2
136,08,11
137,08,356
138,09,972
139,11,1
140,08,728
141,07,695
142,08,562
143,07,242
144,12,164
145,00,65
146,00,37
147,08,8
148,00,263
149,00,1
150,08,3
151,08,242
152,08,58
153,09,6
154,00,0
155,00,2
156,12,2
157,12,4
158,09,303
159,08,29
160,00,4
161,12,911
162,09,731
163,12,597
164,12,480
165,07,2
166,08,228
167,09,15
168,08,26
169,08,17
170,08,844
171,07,2
172,00,0
173,00,23
174,11,17
175,00,0
176,00,0
177,00,6
178,02,1
179,08,38
180,01,2
181,08,115
182,08,15
183,07,3
184,08,3
185,12,5
186,07,878
187,00,0
188,08,24
189,00,25
190,00,6
191,05,1
192,12,9
193,09,16
194,09,4
195,09,6
196,09,13
197,07,4
198,00,4
199,00,0
200,08,2
201,00,0
202,10,4
203,00,0
204,00,0
205,00,0
206,00,0
207,09,1
208,07,1
209,10,50
210,08,26
211,11,169
212,00,8
213,08,7
214,00,0
215,10,3
216,09,5
217,00,12
218,02,1
219,05,2
220,10,8
221,00,0
222,00,0
223,07,85
224,10,95
225,01,28
226,07,86
227,06,3
228,08,26
229,08,581
230,12,681
231,09,430
232,08,41
233,08,370
234,12,547
235,08,11
236,08,1042
237,08,1064
238,08,478
239,12,536
240,06,1
241,08,6
242,08,9
243,08,39
244,08,104
245,00,0
246,12,282
247,08,33
248,08,9
249,09,390
250,08,7
251,00,0
252,00,1
253,09,1
254,07,2
255,00,237
256,00,109
257,07,9
258,07,4
259,00,1
260,00,77
261,12,132
262,07,460
263,07,515
