p_id,p_hour,sum
1,10,4
2,00,0
3,08,74
4,08,294
5,10,12
6,08,23
7,08,361
8,08,4
9,08,40
10,08,163
11,07,49
12,12,17
13,08,448
14,08,210
15,09,40
16,08,71
17,08,308
18,08,186
19,08,40
20,08,95
21,08,117
22,08,123
23,11,53
24,08,145
25,08,218
26,12,116
27,08,1
28,08,94
29,08,71
30,00,2
31,07,19
32,08,95
33,08,265
34,12,26
35,08,255
36,00,267
37,00,269
38,08,37
39,07,332
40,08,140
41,07,389
42,08,472
43,12,348
44,09,10
45,09,102
46,12,5
47,08,140
48,08,926
49,08,277
50,08,390
51,08,125
52,08,113
53,07,53
54,08,44
55,08,113
56,08,135
57,00,6
58,09,15
59,08,7
60,08,95
61,07,490
62,08,130
63,08,126
64,07,23
65,08,208
66,08,171
67,07,88
68,08,701
69,08,237
70,08,129
71,08,169
72,08,253
73,09,55
74,08,492
75,07,467
76,07,387
77,08,122
78,08,174
79,00,726
80,00,281
81,08,121
82,12,180
83,08,67
84,12,14
85,07,87
86,08,52
87,08,363
88,12,130
89,08,307
90,08,512
91,07,232
92,08,139
93,00,18
94,07,59
95,08,231
96,09,12
97,08,270
98,08,48
99,06,5
100,07,574
101,08,36
102,07,95
103,00,0
104,00,0
105,00,0
106,10,57
107,08,737
108,08,63
109,09,17
110,09,1
111,09,7
112,08,305
113,09,437
114,00,415
115,08,25
116,08,262
117,08,50
118,08,26
119,08,173
120,08,15
121,12,94
122,08,43
123,10,115
124,08,53
125,12,206
126,09,76
127,08,116
128,07,15
129,08,317
130,11,165
131,08,75
132,00,1646
133,08,87
134,08,80
135,09,99
136,08,115
137,08,543
138,01,1532
139,07,66
140,08,714
141,07,830
142,07,653
143,08,683
144,00,279
145,08,201
146,08,112
147,08,106
148,00,602
149,08,91
150,12,59
151,08,390
152,07,111
153,08,34
154,12,5
155,08,128
156,08,42
157,08,137
158,08,376
159,08,170
160,07,88
161,12,836
162,12,653
163,12,457
164,12,637
165,09,107
166,12,281
167,08,176
168,07,186
169,08,200
170,08,811
171,08,71
172,08,15
173,07,87
174,08,163
175,11,43
176,09,11
177,07,178
178,08,46
179,08,162
180,07,46
181,08,368
182,09,109
183,07,39
184,08,7
185,08,111
186,07,838
187,07,30
188,08,298
189,09,129
190,09,25
191,07,108
192,09,57
193,08,78
194,08,5
195,08,62
196,08,78
197,07,135
198,08,204
199,00,0
200,08,81
201,08,12
202,09,20
203,08,70
204,09,9
205,08,161
206,07,70
207,09,2
208,07,107
209,00,106
210,08,137
211,08,221
212,08,84
213,08,224
214,08,28
215,08,125
216,08,209
217,12,53
218,08,88
219,07,77
220,08,128
221,08,48
222,08,76
223,08,250
224,09,214
225,08,330
226,08,231
227,08,76
228,08,123
229,07,553
230,00,727
231,08,646
232,09,255
233,07,331
234,12,755
235,08,215
236,08,1225
237,08,980
238,08,778
239,08,821
240,09,28
241,08,166
242,08,134
243,08,223
244,08,313
245,09,24
246,08,686
247,08,150
248,08,93
249,08,528
250,08,92
251,08,20
252,08,56
253,00,8
254,08,181
255,00,386
256,00,254
257,08,75
258,08,126
259,09,104
260,07,137
261,12,203
262,07,726
263,07,665
