p_id,p_hour,gcount
1,00,0
2,00,0
3,08,2
4,00,0
5,00,0
6,00,0
7,12,46
8,00,0
9,05,1
10,07,7
11,09,4
12,00,0
13,00,0
14,12,9
15,09,2
16,05,1
17,08,11
18,11,7
19,12,3
20,05,2
21,10,5
22,11,5
23,00,0
24,08,9
25,12,32
26,11,7
27,00,0
28,12,3
29,08,4
30,00,0
31,00,0
32,10,5
33,09,43
34,09,1
35,12,11
36,12,4
37,10,8
38,04,1
39,10,13
40,08,16
41,09,87
42,08,64
43,11,20
44,00,0
45,00,0
46,00,0
47,10,6
48,00,0
49,08,17
50,00,0
51,10,6
52,08,15
53,10,1
54,08,2
55,10,12
56,08,8
57,05,1
58,00,0
59,09,1
60,08,4
61,09,23
62,09,8
63,07,2
64,10,1
65,12,31
66,08,35
67,10,2
68,00,0
69,08,11
70,09,6
71,08,7
72,09,8
73,00,0
74,08,125
75,09,119
76,08,15
77,08,3
78,08,6
79,08,1
80,00,8
81,10,4
82,00,51
83,00,7
84,00,0
85,08,4
86,07,2
87,05,1
88,00,0
89,11,12
90,00,0
91,08,8
92,09,10
93,02,1
94,04,1
95,08,37
96,00,0
97,11,27
98,09,3
99,00,0
100,00,0
101,12,2
102,11,4
103,00,0
104,00,0
105,00,0
106,00,2
107,09,1
108,10,4
109,00,0
110,00,0
111,00,1
112,00,10
113,08,1
114,00,0
115,00,0
116,08,33
117,07,1
118,00,0
119,08,4
120,10,1
121,08,2
122,08,3
123,12,9
124,07,2
125,00,0
126,10,2
127,07,8
128,11,1
129,01,46
130,11,26
131,11,3
132,00,0
133,10,4
134,10,17
135,08,5
136,07,5
137,07,1
138,01,1
139,10,3
140,10,1
141,00,0
142,00,0
143,00,0
144,00,0
145,09,24
146,07,6
147,11,2
148,00,0
149,10,4
150,06,2
151,00,0
152,08,16
153,06,1
154,00,0
155,11,8
156,00,0
157,07,2
158,00,0
159,08,7
160,11,2
161,00,0
162,00,0
163,04,1
164,00,0
165,09,8
166,10,62
167,09,5
168,12,7
169,06,4
170,08,1
171,08,2
172,00,0
173,03,5
174,11,10
175,12,2
176,00,0
177,08,5
178,09,6
179,00,9
180,07,2
181,12,29
182,09,15
183,11,3
184,10,1
185,11,5
186,08,1
187,00,0
188,09,12
189,11,7
190,09,2
191,09,3
192,09,2
193,08,6
194,00,1
195,08,2
196,10,12
197,11,6
198,10,2
199,00,0
200,08,3
201,00,0
202,08,1
203,07,2
204,00,0
205,10,5
206,00,0
207,00,0
208,08,4
209,00,0
210,08,9
211,00,0
212,08,6
213,07,8
214,00,0
215,09,4
216,08,7
217,10,4
218,08,3
219,09,2
220,09,8
221,00,0
222,09,6
223,11,26
224,00,0
225,10,8
226,10,16
227,10,2
228,08,5
229,07,1
230,00,0
231,00,0
232,00,0
233,00,0
234,00,0
235,08,9
236,09,6
237,00,0
238,00,0
239,00,0
240,07,1
241,09,4
242,10,10
243,07,16
244,10,40
245,00,0
246,00,0
247,09,8
248,07,4
249,00,0
250,11,6
251,00,0
252,09,1
253,00,0
254,08,5
255,00,59
256,00,18
257,11,4
258,07,4
259,09,6
260,00,34
261,00,0
262,05,1
263,07,4
