,p_id,ycount,gcount,hfcount,fcount,sum,difference,percentage
55,56,8,18,0,952,978,118.05479452054794,0.1372817637313623
56,57,0,1,0,47,48,3.7178082191780817,0.08395718616593453
57,58,0,0,0,66,66,3.865753424657534,0.06221614709643281
58,59,0,1,0,39,40,0.7315068493150676,0.018628340193957975
59,60,0,4,0,562,566,70.92602739726027,0.1432634945933083
60,61,43,124,0,5434,5601,1576.1068493150683,0.3915897367478826
61,62,11,22,0,1211,1244,209.34520547945203,0.20233338364460118
62,63,3,4,0,906,913,123.08493150684933,0.15582046275132755
63,64,0,1,0,152,153,6.832876712328755,0.04674701505126418
64,65,155,113,0,1509,1777,343.1287671232876,0.23930235801919506
65,66,72,87,0,982,1141,111.11232876712324,0.10788781327395722
66,67,2,1,0,437,440,29.950684931506828,0.07304166555309079
67,68,3338,1,0,4037,7376,1832.3835616438355,0.3305393838155202
68,69,18,27,0,1672,1717,381.76986301369857,0.2859206457662626
69,70,19,11,0,733,763,110.26301369863017,0.16892410881053022
70,71,9,31,0,1175,1215,78.78630136986294,0.06934109443043218
71,72,18,28,0,1551,1597,78.33698630136996,0.05158286308071995
72,73,1,1,0,288,290,8.928767123287685,0.0317669191254594
73,74,560,435,0,2084,3079,150.37534246575342,0.051346744649880066
74,75,889,280,0,1909,3078,48.15342465753429,0.015893024105384436
75,76,24,78,0,2365,2467,78.76712328767144,0.032981341164728985
76,77,7,19,0,696,722,-4.342465753424676,-0.0059785376157516805
77,78,5,11,0,855,871,-11.339726027397205,-0.012851881982524608
78,79,6609,1,0,8927,15537,7576.739726027397,0.95182060199725
79,80,161,240,0,6155,6556,4035.4575342465755,1.6010273935378123
80,81,4,16,0,672,692,43.076712328767144,0.0663818253207632
81,82,88,412,0,2282,2782,915.2054794520548,0.49025507059203377
82,83,22,61,0,757,840,260.8630136986301,0.4504340421505782
83,84,0,0,0,139,139,46.74246575342465,0.5066520163924689
84,85,10,15,0,1033,1058,297.0931506849315,0.3904461511318506
85,86,3,4,0,280,287,19.515068493150693,0.07295763684038023
86,87,768,1,0,2278,3047,712.364383561644,0.3051287226776759
87,88,343,2,0,529,874,102.5369863013699,0.13291238138530603
88,89,35,41,0,2675,2751,696.895890410959,0.33926999471822544
89,90,2394,0,0,2828,5222,1278.4465753424656,0.3241864475193431
90,91,15,31,0,1429,1475,120.17534246575337,0.08870176800920501
91,92,7,56,0,1467,1530,268.2602739726028,0.21261141932752134
92,93,18,2,0,116,136,-2.1205479452054874,-0.015352878168762702
93,94,2,7,0,529,538,130.26575342465753,0.319486907265678
94,95,33,183,0,1578,1794,298.10684931506853,0.19928351779575498
95,96,0,0,0,48,48,-4.961643835616435,-0.09368372044901965
96,97,119,175,0,1926,2220,426.38082191780813,0.23772093158242838
97,98,4,2,0,230,236,-1.0684931506849296,-0.004507107361608683
98,99,1,0,0,17,18,8.841095890410958,0.9653006281782829
99,100,1836,0,0,1977,3813,-494.7013698630135,-0.11484114783907251
