,p_id,ycount,gcount,hfcount,fcount,sum,difference,percentage
60,61,17,115,0,3115,3247,-777.8931506849317,-0.19327050969105966
61,62,4,31,0,939,974,-60.654794520547966,-0.05862321891491837
62,63,2,14,0,638,654,-135.91506849315067,-0.1720628886753908
63,64,0,2,0,136,138,-8.167123287671245,-0.05587524132631074
64,65,182,150,0,877,1209,-224.87123287671238,-0.15682805242250603
65,66,54,215,0,757,1026,-3.8876712328767553,-0.0037748497641716893
66,67,1,6,0,385,392,-18.049315068493172,-0.04401742523451912
67,68,2849,1,0,2478,5328,-215.6164383561645,-0.03889454487946153
68,69,6,35,0,1031,1072,-263.23013698630143,-0.19714214778017852
69,70,16,11,0,497,524,-128.73698630136983,-0.1972264311707499
70,71,1,37,0,962,1000,-136.21369863013706,-0.11988387289676364
71,72,3,31,0,1248,1282,-236.66301369863004,-0.15583642425204572
72,73,0,0,0,252,252,-29.071232876712315,-0.1034301254496008
73,74,507,766,0,1468,2741,-187.62465753424658,-0.06406579178781381
74,75,1024,693,0,1364,3081,51.15342465753429,0.01688317325168598
75,76,3,62,0,2058,2123,-265.23287671232856,-0.11105821350112703
76,77,1,11,0,609,621,-105.34246575342468,-0.1450314014672878
77,78,3,13,0,710,726,-156.3397260273972,-0.17718767660081844
78,79,2625,0,0,3332,5957,-2003.2602739726026,-0.25165763492967635
79,80,38,38,0,1351,1427,-1093.5424657534245,-0.4338520301131089
80,81,1,9,0,528,538,-110.92328767123286,-0.17093436123905983
81,82,55,356,0,1282,1693,-173.79452054794524,-0.09309783087264083
82,83,15,61,0,369,445,-134.13698630136992,-0.23161529909880083
83,84,0,0,0,46,46,-46.25753424657535,-0.5013957355823484
84,85,3,12,0,621,636,-124.90684931506848,-0.16415524374304633
85,86,0,2,0,218,220,-47.48493150684931,-0.17752376270075382
86,87,923,0,0,1444,2367,32.36438356164399,0.013862713022008135
87,88,409,0,0,343,752,-19.463013698630107,-0.025228706176487262
88,89,20,56,0,1739,1815,-239.10410958904095,-0.1164031114454456
89,90,2091,0,0,1839,3930,-13.553424657534379,-0.00343685585005391
90,91,1,33,0,1209,1243,-111.82465753424663,-0.08253810329800554
91,92,5,67,0,942,1014,-247.73972602739718,-0.1963477260143094
92,93,4,4,0,68,76,-62.12054794520549,-0.4497560201531321
93,94,0,8,0,297,305,-102.73424657534247,-0.2519637421635097
94,95,55,274,0,1300,1629,133.10684931506853,0.08898152201186448
