,p_id,ycount,gcount,hfcount,fcount,sum,difference,percentage
71,72,4,25,0,1601,1630,111.33698630136996,0.07331250270605731
72,73,0,1,0,291,292,10.928767123287685,0.038882553050462565
73,74,720,634,0,1828,3182,253.37534246575342,0.0865168371146211
74,75,1119,426,0,1582,3127,97.15342465753429,0.032065460161642995
75,76,12,36,0,2635,2683,294.76712328767144,0.12342478246654555
76,77,3,18,0,819,840,113.65753424657532,0.15647926371574597
77,78,2,14,0,859,875,-7.339726027397205,-0.008318480751675123
78,79,5842,0,0,6032,11874,3913.7397260273974,0.4916597688173616
79,80,141,182,0,3400,3723,1202.4575342465755,0.4770629936152036
80,81,1,14,0,654,669,20.076712328767144,0.03093849875663378
81,82,84,465,0,1714,2263,396.20547945205476,0.212238398544131
82,83,31,58,0,559,648,68.86301369863008,0.1189062610875889
83,84,0,0,0,135,135,42.74246575342465,0.46329512383441224
84,85,7,11,0,885,903,142.09315068493152,0.1867418473270899
85,86,0,1,0,199,200,-67.4849315068493,-0.252294329727958
86,87,811,1,0,1785,2597,262.364383561644,0.11237915746436634
87,88,379,1,0,470,850,78.5369863013699,0.10180265924200244
88,89,21,32,0,2366,2419,364.89589041095905,0.17764235449777802
89,90,2563,0,0,2220,4783,839.4465753424656,0.2128655263280387
90,91,4,19,0,1454,1477,122.17534246575337,0.09017797379633614
91,92,7,89,0,1509,1605,343.2602739726028,0.2720531555690665
92,93,13,4,0,80,97,-41.12054794520549,-0.2977149204586028
93,94,0,11,0,409,420,12.265753424657532,0.030082715709265365
94,95,33,245,0,1301,1579,83.10684931506853,0.05555667480462492
95,96,0,0,0,49,49,-3.961643835616435,-0.07480213129170757
96,97,162,220,0,1798,2180,386.38082191780813,0.21541965353589812
97,98,1,4,0,240,245,7.93150684931507,0.0334566046457876
98,99,0,0,0,13,13,3.8410958904109584,0.4193837870176487
99,100,2442,1,0,1751,4194,-113.7013698630135,-0.02639490533361398
100,101,0,3,0,158,161,-15.457534246575335,-0.08759917400282574
101,102,2,2,0,577,581,45.04657534246576,0.08404942159153066
102,103,0,0,0,0,0,0.0,
103,104,0,0,0,0,0,0.0,
104,105,0,0,0,0,0,-0.1589041095890411,-1.0
105,106,26,35,0,672,733,190.98356164383563,0.35235750823914763
106,107,3308,0,0,2732,6040,666.9753424657538,0.12413405576512612
