,p_id,ycount,gcount,hfcount,fcount,sum,difference,percentage
69,70,12,14,0,496,522,-130.73698630136983,-0.20029045242582336
70,71,6,40,0,970,1016,-120.21369863013706,-0.10580201486311186
71,72,6,22,0,1297,1325,-193.66301369863004,-0.1275220453463031
72,73,0,0,0,270,270,-11.071232876712315,-0.039389420124572284
73,74,392,691,0,1722,2805,-123.62465753424658,-0.042212530450499
74,75,795,525,0,1522,2842,-187.8465753424657,-0.061998708737003715
75,76,15,55,0,1981,2051,-337.23287671232856,-0.1412060272683992
76,77,3,20,0,628,651,-75.34246575342468,-0.10372857062029688
77,78,1,17,0,822,840,-42.339726027397205,-0.047985741521608116
78,79,1896,0,0,3388,5284,-2676.2602739726026,-0.33620260919395833
79,80,22,30,0,1427,1479,-1041.5424657534245,-0.41322155048163145
80,81,3,13,0,515,531,-117.92328767123286,-0.1817214606281427
81,82,38,250,0,1211,1499,-367.79452054794524,-0.19701928439343686
82,83,13,35,0,475,523,-56.136986301369916,-0.09693213804196144
83,84,0,0,0,81,81,-11.257534246575347,-0.12202292569935265
84,85,6,21,0,585,612,-148.90684931506848,-0.1956965552999125
85,86,1,5,0,241,247,-20.484931506849307,-0.07658349721402816
86,87,705,0,0,1432,2137,-197.635616438356,-0.08465373142035007
87,88,288,0,0,394,682,-89.4630136986301,-0.11596539576112276
88,89,13,33,0,1510,1556,-498.10410958904095,-0.2424921440270597
89,90,1650,0,0,1836,3486,-457.5534246575344,-0.11602566908226156
90,91,3,28,0,1044,1075,-279.8246575342466,-0.20653938941702008
91,92,9,55,0,975,1039,-222.73972602739718,-0.17653381393379433
92,93,9,1,0,63,73,-65.12054794520549,-0.4714761772523506
93,94,2,5,0,374,381,-26.734246575342468,-0.06556782217802357
94,95,21,158,0,1090,1269,-226.89315068493147,-0.15167737788026028
95,96,0,0,0,45,45,-7.961643835616435,-0.15032848792095593
96,97,55,157,0,1336,1548,-245.61917808219187,-0.13694053959927968
97,98,1,7,0,176,184,-53.06849315068493,-0.2238529989598983
98,99,0,0,0,8,8,-1.1589041095890416,-0.12653305414298538
99,100,2763,1,0,1557,4321,13.298630136986503,0.003087175501538865
100,101,3,2,0,151,156,-20.457534246575335,-0.11593460338161997
101,102,1,3,0,500,504,-31.953424657534242,-0.05961977886035895
102,103,0,0,0,0,0,0.0,
103,104,0,0,0,0,0,0.0,
104,105,0,0,0,0,0,-0.1589041095890411,-1.0
105,106,11,12,0,365,388,-154.01643835616437,-0.2841545522554034
106,107,2415,0,0,2509,4924,-449.0246575342462,-0.08357018367756937
107,108,3,16,0,255,274,-85.98630136986299,-0.2388599261767951
108,109,0,0,0,98,98,-15.115068493150687,-0.1336255964347131
109,110,0,0,0,0,0,-0.6821917808219178,-1.0
110,111,0,2,0,8,10,-10.682191780821917,-0.5164922506292224
111,112,21,30,0,1700,1751,-523.9452054794519,-0.23031113198571693
112,113,1458,1,0,1470,2929,-304.75616438356155,-0.0942421595481229
113,114,797,0,0,1338,2135,-1025.7424657534248,-0.3245257963492192
114,115,1,0,0,119,120,-46.61369863013698,-0.2797711053375867
115,116,111,136,0,1141,1388,-234.41643835616446,-0.14448598572736088
116,117,1,3,0,260,264,25.728767123287668,0.10798100472582182
117,118,0,0,0,113,113,-28.80000000000001,-0.2031029619181947
118,119,4,20,0,811,835,-69.82191780821915,-0.07716647489856475
119,120,0,0,0,99,99,-17.627397260273966,-0.15114285043106482
120,121,4,12,0,441,457,-49.43287671232878,-0.09760992815718862
121,122,2,9,0,228,239,-18.890410958904113,-0.07324976096887284
122,123,1,11,0,287,299,-372.6082191780822,-0.5547999689969283
123,124,3,2,0,231,236,-40.468493150684935,-0.14637650999395507
124,125,557,0,0,971,1528,35.60821917808221,0.02385983334648988
125,126,2,12,0,484,498,-47.345205479452034,-0.08681694641071883
126,127,2,21,0,613,636,-326.61917808219175,-0.3393025876888398
127,128,1,0,0,41,42,-16.249315068493154,-0.278961478763934
128,129,77,230,0,1670,1977,-384.2191780821918,-0.1627206748313212
129,130,15,111,0,981,1107,-175.8027397260273,-0.13704580936861277
130,131,3,10,0,297,310,-42.83561643835617,-0.12140389020460458
131,132,2214,0,0,3499,5713,-20.287671232877074,-0.0035385754904069633
132,133,1,8,0,367,376,-160.54520547945208,-0.29922027788132094
133,134,7,50,0,434,491,-49.660273972602795,-0.09185116118799448
134,135,5,5,0,328,338,-140.3808219178082,-0.2934499367157477
135,136,3,29,0,510,542,-92.14794520547946,-0.145309853800159
136,137,1284,0,0,1947,3231,-339.7808219178082,-0.0951558885474571
137,138,3239,0,0,3156,6395,1270.8410958904105,0.24800969674675633
138,139,2,7,0,312,321,-26.263013698630118,-0.07562859464619603
139,140,2423,0,0,2091,4514,549.8054794520549,0.1386928609588156
140,141,2861,0,0,2097,4958,66.94246575342459,0.013686705847294124
141,142,2596,0,0,1937,4533,-61.06575342465749,-0.013292311582422578
142,143,1445,0,0,1931,3376,263.91506849315056,0.08480329884999789
