,p_id,ycount,gcount,hfcount,fcount,sum,difference,percentage
59,60,0,3,0,401,404,-91.07397260273973,-0.1839603324811015
60,61,22,60,0,3456,3538,-486.8931506849317,-0.12097045373790238
61,62,8,18,0,807,833,-201.65479452054797,-0.1949005558071119
62,63,1,2,0,624,627,-162.91506849315067,-0.20624377859246182
63,64,0,1,0,107,108,-38.167123287671245,-0.2611197540814606
64,65,87,64,0,876,1027,-406.8712328767124,-0.2837571628105159
65,66,23,85,0,626,734,-295.88767123287676,-0.28730091591315987
66,67,1,1,0,273,275,-135.04931506849317,-0.32934895902931827
67,68,2045,0,0,2177,4222,-1321.6164383561645,-0.23840329738759133
68,69,5,18,0,900,923,-412.23013698630143,-0.3087333977622246
69,70,12,2,0,454,468,-184.73698630136983,-0.2830190263128071
70,71,4,9,0,906,919,-217.21369863013706,-0.1911732791921258
71,72,2,17,0,1340,1359,-159.66301369863004,-0.10513393179292523
72,73,1,2,0,206,209,-72.07123287671232,-0.2564162548371689
73,74,340,279,0,1276,1895,-1033.6246575342466,-0.35293859009044404
74,75,562,210,0,1200,1972,-1057.8465753424657,-0.34914196116445156
75,76,14,28,0,1856,1898,-490.23287671232856,-0.20527013152385262
76,77,1,7,0,586,594,-132.34246575342468,-0.18220394922957964
77,78,1,8,0,582,591,-291.3397260273972,-0.3301899681419886
78,79,3455,0,0,4460,7915,-45.26027397260259,-0.005685778154841067
79,80,110,161,0,3267,3538,1017.4575342465755,0.4036660949262934
80,81,3,4,0,492,499,-149.92328767123286,-0.23103391497823578
81,82,61,281,0,1330,1672,-194.79452054794524,-0.10434706037746927
82,83,22,32,0,448,502,-77.13698630136992,-0.13319298909572588
83,84,0,0,0,99,99,6.7424657534246535,0.07308309081190231
84,85,2,6,0,653,661,-99.90684931506848,-0.13129971087131073
85,86,1,0,0,180,181,-86.4849315068493,-0.323326368403802
86,87,487,0,0,1218,1705,-629.635616438356,-0.2696933140251272
87,88,207,0,0,292,499,-272.4630136986301,-0.3531770271038127
88,89,25,32,0,1525,1582,-472.10410958904095,-0.22983455774473552
89,90,1315,0,0,1470,2785,-1158.5534246575344,-0.2937841332168957
90,91,1,19,0,924,944,-410.8246575342466,-0.3032308684741088
91,92,3,42,0,1093,1138,-123.73972602739718,-0.09807072209495472
92,93,7,4,0,82,93,-45.12054794520549,-0.3266751299242274
93,94,0,6,0,302,308,-99.73424657534247,-0.24460600847987207
94,95,14,116,0,1003,1133,-362.89315068493147,-0.24259296228395183
95,96,0,2,0,37,39,-13.961643835616435,-0.2636180228648285
96,97,65,106,0,1170,1341,-452.61917808219187,-0.25234965349007366
97,98,0,1,0,171,172,-65.06849315068493,-0.27447128163642665
98,99,0,0,0,3,3,-6.1589041095890416,-0.6724498953036195
99,100,1271,0,0,1159,2430,-1877.7013698630135,-0.43589404386282354
100,101,0,1,0,119,120,-56.457534246575335,-0.31994969490893843
101,102,1,3,0,400,404,-131.95342465753424,-0.2462031560706052
102,103,0,0,0,0,0,0.0,
103,104,0,0,0,0,0,0.0,
104,105,0,0,0,0,0,-0.1589041095890411,-1.0
105,106,14,6,0,371,391,-151.01643835616437,-0.2786196647728421
106,107,1887,0,0,2081,3968,-1405.0246575342462,-0.2614960375370827
107,108,1,5,0,254,260,-99.98630136986299,-0.2777502949122873
108,109,0,0,0,112,112,-1.1150684931506873,-0.009857824496815
109,110,0,0,0,1,1,0.3178082191780822,0.4658634538152611
110,111,0,0,0,9,9,-11.682191780821917,-0.5648430255663002
111,112,57,75,0,1738,1870,-404.94520547945194,-0.17800217979057145
112,113,960,0,0,1126,2086,-1147.7561643835616,-0.35492971827155495
113,114,1332,0,0,1524,2856,-304.74246575342477,-0.09641483577207023
114,115,0,0,0,154,154,-12.61369863013698,-0.07570625184990296
115,116,102,115,0,1008,1225,-397.41643835616446,-0.24495340959367226
116,117,0,1,0,367,368,129.72876712328767,0.5444583702238729
117,118,0,0,0,98,98,-43.80000000000001,-0.3088857545839211
118,119,2,7,0,679,688,-216.82191780821915,-0.23962938291043417
119,120,0,1,0,85,86,-30.627397260273966,-0.2626089407785007
120,121,1,2,0,301,304,-202.43287671232878,-0.39972301566692636
121,122,1,1,0,201,203,-54.89041095890411,-0.21284393923297568
122,123,6,8,0,339,353,-318.6082191780822,-0.47439595001978485
123,124,3,0,0,234,237,-39.468493150684935,-0.1427594613074888
124,125,309,0,0,468,777,-715.3917808219178,-0.4793592339592784
125,126,3,3,0,340,346,-199.34520547945203,-0.36553948485564
126,127,8,37,0,797,842,-120.61917808219175,-0.1253031113742187
127,128,0,3,0,56,59,0.7506849315068465,0.012887446498283191
128,129,101,262,0,1648,2011,-350.2191780821918,-0.14832133388254268
