time_stamp,time_duration,day_in_week,day_in_month,month,year,temp_h,temp_l,baro,wind,wd,hum,weather
00:00,06:00,dinsdag,1,oktober,2013,17,16,1015,5,290,71,Clear
06:00,12:00,dinsdag,1,oktober,2013,24,16,1016,2,280,61,Sunny
12:00,18:00,dinsdag,1,oktober,2013,28,25,1013,4,0,40,Passing clouds
18:00,00:00,dinsdag,1,oktober,2013,24,20,1014,3,0,58,Clear
00:00,06:00,woensdag,2,oktober,2013,19,18,1014,6,280,68,Clear
06:00,12:00,woensdag,2,oktober,2013,25,18,1015,8,0,59,Sunny
12:00,18:00,woensdag,2,oktober,2013,28,27,1013,8,0,43,Sunny
18:00,00:00,woensdag,2,oktober,2013,27,23,1015,3,0,54,Clear
00:00,06:00,donderdag,3,oktober,2013,22,18,1017,4,290,64,Clear
06:00,12:00,donderdag,3,oktober,2013,23,17,1020,0,0,62,Sunny
12:00,18:00,donderdag,3,oktober,2013,25,23,1018,2,0,43,Sunny
18:00,00:00,donderdag,3,oktober,2013,23,21,1018,5,0,57,Clear
00:00,06:00,vrijdag,4,oktober,2013,21,19,1018,2,0,68,Clear
06:00,12:00,vrijdag,4,oktober,2013,26,19,1018,3,0,69,Sunny
12:00,18:00,vrijdag,4,oktober,2013,30,25,1015,6,0,52,Scattered clouds
18:00,00:00,vrijdag,4,oktober,2013,24,21,1016,6,50,76,Clear
00:00,06:00,zaterdag,5,oktober,2013,20,19,1017,6,0,82,Passing clouds
06:00,12:00,zaterdag,5,oktober,2013,21,18,1019,6,60,81,Overcast
12:00,18:00,zaterdag,5,oktober,2013,24,22,1018,5,70,66,Sunny
18:00,00:00,zaterdag,5,oktober,2013,21,19,1018,5,0,83,Low clouds
00:00,06:00,zondag,6,oktober,2013,19,19,1018,7,0,87,Fog
06:00,12:00,zondag,6,oktober,2013,20,18,1019,7,0,90,Fog
12:00,18:00,zondag,6,oktober,2013,21,20,1018,11,110,87,Fog
18:00,00:00,zondag,6,oktober,2013,21,21,1018,12,120,83,Overcast
00:00,06:00,maandag,7,oktober,2013,21,21,1016,8,150,88,Passing clouds
06:00,12:00,maandag,7,oktober,2013,23,21,1013,6,0,83,Partly sunny
12:00,18:00,maandag,7,oktober,2013,23,19,1010,11,0,88,Mostly cloudy
18:00,00:00,maandag,7,oktober,2013,17,16,1014,8,270,72,Overcast
00:00,06:00,dinsdag,8,oktober,2013,16,13,1018,6,0,59,Clear
06:00,12:00,dinsdag,8,oktober,2013,18,12,1023,11,0,59,Sunny
12:00,18:00,dinsdag,8,oktober,2013,19,18,1024,12,60,42,Sunny
18:00,00:00,dinsdag,8,oktober,2013,17,15,1026,7,30,46,Clear
00:00,06:00,woensdag,9,oktober,2013,14,13,1027,11,60,52,Clear
06:00,12:00,woensdag,9,oktober,2013,14,12,1029,15,60,62,Sunny
12:00,18:00,woensdag,9,oktober,2013,17,16,1028,19,60,57,Partly sunny
18:00,00:00,woensdag,9,oktober,2013,16,14,1026,9,0,64,Clear
00:00,06:00,donderdag,10,oktober,2013,14,12,1025,13,0,69,Mostly cloudy
06:00,12:00,donderdag,10,oktober,2013,15,12,1024,18,70,74,Overcast
12:00,18:00,donderdag,10,oktober,2013,18,15,1021,14,60,70,More clouds than sun
18:00,00:00,donderdag,10,oktober,2013,18,17,1019,15,60,68,Mostly cloudy
00:00,06:00,vrijdag,11,oktober,2013,16,16,1018,16,70,73,Overcast
06:00,12:00,vrijdag,11,oktober,2013,18,16,1018,12,0,75,Overcast
12:00,18:00,vrijdag,11,oktober,2013,20,17,1017,18,80,75,Broken clouds
18:00,00:00,vrijdag,11,oktober,2013,19,19,1018,14,70,67,Mostly cloudy
00:00,06:00,zaterdag,12,oktober,2013,18,16,1019,12,0,47,Passing clouds
06:00,12:00,zaterdag,12,oktober,2013,18,16,1021,18,70,48,Broken clouds
12:00,18:00,zaterdag,12,oktober,2013,22,19,1022,22,80,42,Sunny
18:00,00:00,zaterdag,12,oktober,2013,19,17,1025,17,70,67,Mostly cloudy
00:00,06:00,zondag,13,oktober,2013,16,14,1026,15,70,72,Overcast
06:00,12:00,zondag,13,oktober,2013,16,13,1028,17,0,71,Overcast
12:00,18:00,zondag,13,oktober,2013,18,16,1028,15,70,60,Sunny
18:00,00:00,zondag,13,oktober,2013,15,14,1029,7,0,67,Passing clouds
00:00,06:00,maandag,14,oktober,2013,14,12,1028,2,0,72,Passing clouds
06:00,12:00,maandag,14,oktober,2013,16,11,1028,6,0,68,Passing clouds
12:00,18:00,maandag,14,oktober,2013,18,16,1025,6,0,53,Sunny
18:00,00:00,maandag,14,oktober,2013,15,13,1025,3,0,76,Clear
00:00,06:00,dinsdag,15,oktober,2013,13,12,1024,3,70,85,Clear
06:00,12:00,dinsdag,15,oktober,2013,18,12,1024,4,60,73,Sunny
12:00,18:00,dinsdag,15,oktober,2013,22,17,1021,5,0,51,Sunny
18:00,00:00,dinsdag,15,oktober,2013,16,13,1021,6,0,65,Clear
00:00,06:00,woensdag,16,oktober,2013,14,13,1019,5,0,80,Passing clouds
06:00,12:00,woensdag,16,oktober,2013,18,14,1018,6,70,75,Overcast
12:00,18:00,woensdag,16,oktober,2013,19,18,1015,6,0,68,Sunny
18:00,00:00,woensdag,16,oktober,2013,17,17,1014,3,0,84,Overcast
00:00,06:00,donderdag,17,oktober,2013,17,17,1013,0,0,86,Mostly cloudy
06:00,12:00,donderdag,17,oktober,2013,21,17,1012,2,220,81,Overcast
12:00,18:00,donderdag,17,oktober,2013,23,20,1010,2,0,64,Scattered clouds
18:00,00:00,donderdag,17,oktober,2013,19,18,1007,3,0,84,Overcast
00:00,06:00,vrijdag,18,oktober,2013,19,16,1006,13,260,69,Overcast
06:00,12:00,vrijdag,18,oktober,2013,17,14,1011,13,280,55,Sunny
12:00,18:00,vrijdag,18,oktober,2013,20,18,1011,10,280,39,Sunny
18:00,00:00,vrijdag,18,oktober,2013,17,13,1014,6,0,48,Clear
00:00,06:00,zaterdag,19,oktober,2013,13,12,1015,3,250,57,Clear
06:00,12:00,zaterdag,19,oktober,2013,17,12,1015,2,0,56,Sunny
12:00,18:00,zaterdag,19,oktober,2013,18,16,1011,6,0,54,Broken clouds
18:00,00:00,zaterdag,19,oktober,2013,16,15,1008,4,0,69,Mostly cloudy
00:00,06:00,zondag,20,oktober,2013,14,11,1009,13,0,66,Passing clouds
06:00,12:00,zondag,20,oktober,2013,14,10,1013,9,0,56,Sunny
12:00,18:00,zondag,20,oktober,2013,17,16,1014,11,0,34,Sunny
18:00,00:00,zondag,20,oktober,2013,15,12,1017,6,0,42,Clear
00:00,06:00,maandag,21,oktober,2013,12,11,1019,2,0,51,Clear
06:00,12:00,maandag,21,oktober,2013,17,11,1020,7,260,46,Sunny
12:00,18:00,maandag,21,oktober,2013,19,16,1018,5,0,36,Sunny
18:00,00:00,maandag,21,oktober,2013,16,14,1017,6,0,56,Clear
00:00,06:00,dinsdag,22,oktober,2013,14,14,1013,6,0,66,Clear
06:00,12:00,dinsdag,22,oktober,2013,18,14,1010,7,0,60,Sunny
12:00,18:00,dinsdag,22,oktober,2013,18,16,1008,7,0,50,Overcast
18:00,00:00,dinsdag,22,oktober,2013,15,12,1009,6,0,54,Clear
00:00,06:00,woensdag,23,oktober,2013,11,9,1009,6,0,62,Clear
06:00,12:00,woensdag,23,oktober,2013,11,9,1007,7,0,55,Sunny
12:00,18:00,woensdag,23,oktober,2013,12,11,1004,7,0,46,Scattered clouds
18:00,00:00,woensdag,23,oktober,2013,11,8,1006,5,0,57,Mostly cloudy
00:00,06:00,donderdag,24,oktober,2013,7,6,1009,11,280,65,Clear
06:00,12:00,donderdag,24,oktober,2013,11,6,1013,9,270,56,Sunny
12:00,18:00,donderdag,24,oktober,2013,12,10,1012,8,270,35,Sunny
18:00,00:00,donderdag,24,oktober,2013,10,7,1015,8,0,43,Clear
00:00,06:00,vrijdag,25,oktober,2013,7,4,1017,5,0,57,Clear
06:00,12:00,vrijdag,25,oktober,2013,9,4,1020,9,290,57,Sunny
12:00,18:00,vrijdag,25,oktober,2013,12,10,1020,9,0,38,Partly sunny
18:00,00:00,vrijdag,25,oktober,2013,11,8,1023,8,0,46,Clear
00:00,06:00,zaterdag,26,oktober,2013,8,6,1023,6,0,64,Clear
06:00,12:00,zaterdag,26,oktober,2013,10,6,1022,6,0,54,Sunny
12:00,18:00,zaterdag,26,oktober,2013,12,11,1017,12,250,34,Sunny
18:00,00:00,zaterdag,26,oktober,2013,12,11,1013,4,200,41,Overcast
00:00,06:00,zondag,27,oktober,2013,11,9,1012,6,0,45,Overcast
06:00,12:00,zondag,27,oktober,2013,13,8,1014,9,280,47,Sunny
12:00,18:00,zondag,27,oktober,2013,14,13,1015,8,0,34,Sunny
18:00,00:00,zondag,27,oktober,2013,12,9,1019,8,280,42,Clear
00:00,06:00,maandag,28,oktober,2013,8,7,1021,2,280,54,Clear
06:00,12:00,maandag,28,oktober,2013,13,6,1023,5,0,48,Sunny
12:00,18:00,maandag,28,oktober,2013,16,14,1022,9,0,33,Sunny
18:00,00:00,maandag,28,oktober,2013,14,11,1026,9,0,43,Clear
00:00,06:00,dinsdag,29,oktober,2013,10,8,1028,10,0,49,Overcast
06:00,12:00,dinsdag,29,oktober,2013,11,7,1030,9,0,49,Sunny
12:00,18:00,dinsdag,29,oktober,2013,13,11,1028,8,0,41,Sunny
18:00,00:00,dinsdag,29,oktober,2013,11,9,1028,6,70,50,Clear
00:00,06:00,woensdag,30,oktober,2013,9,8,1026,1,130,59,Clear
