time_stamp,time_duration,day_in_week,day_in_month,month,year,temp_h,temp_l,baro,wind,wd,hum,weather
00:00,06:00,woensdag,1,december,2010,14,13,1017,17,150,90,Light rain
00:00,06:00,woensdag,1,december,2010,14,13,1017,17,150,90,Fog
06:00,12:00,woensdag,1,december,2010,15,14,1009,19,150,93,Fog
12:00,18:00,woensdag,1,december,2010,16,9,1004,18,270,89,Light rain
12:00,18:00,woensdag,1,december,2010,16,9,1004,18,270,89,Fog
18:00,00:00,woensdag,1,december,2010,7,4,1010,17,260,66,Overcast
00:00,06:00,donderdag,2,december,2010,4,1,1015,15,260,58,Clear
06:00,12:00,donderdag,2,december,2010,4,1,1019,12,270,52,Sunny
12:00,18:00,donderdag,2,december,2010,5,3,1018,11,0,47,Sunny
18:00,00:00,donderdag,2,december,2010,3,2,1019,9,0,54,Clear
00:00,06:00,vrijdag,3,december,2010,2,1,1018,7,280,60,Clear
06:00,12:00,vrijdag,3,december,2010,4,1,1017,8,0,58,Sunny
12:00,18:00,vrijdag,3,december,2010,4,4,1014,10,0,47,Overcast
18:00,00:00,vrijdag,3,december,2010,3,1,1015,14,290,54,Clear
00:00,06:00,zaterdag,4,december,2010,1,0,1013,7,0,65,Clear
06:00,12:00,zaterdag,4,december,2010,4,0,1011,16,0,58,Partly sunny
12:00,18:00,zaterdag,4,december,2010,3,2,1008,15,280,47,Overcast
18:00,00:00,zaterdag,4,december,2010,2,1,1007,15,290,52,Passing clouds
00:00,06:00,zondag,5,december,2010,1,-1,1005,14,290,57,Overcast
06:00,12:00,zondag,5,december,2010,1,-1,1005,14,290,54,Partly sunny
12:00,18:00,zondag,5,december,2010,1,1,1004,19,290,46,Overcast
18:00,00:00,zondag,5,december,2010,1,0,1004,17,260,48,Passing clouds
00:00,06:00,maandag,6,december,2010,0,-1,1002,11,0,58,Passing clouds
06:00,12:00,maandag,6,december,2010,1,-1,1000,17,270,59,More clouds than sun
12:00,18:00,maandag,6,december,2010,1,1,997,23,280,46,Overcast
18:00,00:00,maandag,6,december,2010,0,0,998,19,270,51,Mostly cloudy
00:00,06:00,dinsdag,7,december,2010,0,-1,998,16,270,56,Overcast
06:00,12:00,dinsdag,7,december,2010,1,-1,1000,17,280,56,Partly sunny
12:00,18:00,dinsdag,7,december,2010,2,1,1001,16,270,44,Mostly cloudy
18:00,00:00,dinsdag,7,december,2010,1,0,1006,17,260,45,Clear
00:00,06:00,woensdag,8,december,2010,-1,-2,1008,15,270,42,Clear
06:00,12:00,woensdag,8,december,2010,1,-2,1012,15,280,38,Sunny
12:00,18:00,woensdag,8,december,2010,1,-1,1013,18,300,30,Sunny
18:00,00:00,woensdag,8,december,2010,-1,-2,1018,13,260,45,Clear
00:00,06:00,donderdag,9,december,2010,-3,-4,1020,14,280,54,Clear
06:00,12:00,donderdag,9,december,2010,-3,-4,1023,12,0,44,Sunny
12:00,18:00,donderdag,9,december,2010,-2,-2,1025,18,290,31,Sunny
18:00,00:00,donderdag,9,december,2010,-3,-5,1028,8,0,41,Clear
00:00,06:00,vrijdag,10,december,2010,-5,-6,1029,5,10,49,Clear
06:00,12:00,vrijdag,10,december,2010,-1,-4,1029,11,70,55,Overcast
12:00,18:00,vrijdag,10,december,2010,1,0,1027,6,0,58,More clouds than sun
18:00,00:00,vrijdag,10,december,2010,3,2,1026,7,0,65,Overcast
00:00,06:00,zaterdag,11,december,2010,3,2,1024,10,240,70,Clear
06:00,12:00,zaterdag,11,december,2010,6,2,1025,6,0,59,Sunny
12:00,18:00,zaterdag,11,december,2010,8,6,1023,2,0,50,Sunny
18:00,00:00,zaterdag,11,december,2010,6,5,1021,10,80,63,Clear
00:00,06:00,zondag,12,december,2010,8,4,1016,15,90,90,Light rain
00:00,06:00,zondag,12,december,2010,8,4,1016,15,90,90,Fog
06:00,12:00,zondag,12,december,2010,13,8,1006,20,100,92,Light rain
06:00,12:00,zondag,12,december,2010,13,8,1006,20,100,92,Fog
12:00,18:00,zondag,12,december,2010,11,10,996,14,160,84,Mostly cloudy
18:00,00:00,zondag,12,december,2010,9,8,991,3,0,92,Light rain
18:00,00:00,zondag,12,december,2010,9,8,991,3,0,92,Fog
00:00,06:00,maandag,13,december,2010,9,6,988,10,0,93,Fog
06:00,12:00,maandag,13,december,2010,6,4,988,15,270,76,Overcast
12:00,18:00,maandag,13,december,2010,5,1,988,16,280,64,Overcast
18:00,00:00,maandag,13,december,2010,-1,-6,993,20,280,66,Mostly cloudy
00:00,06:00,dinsdag,14,december,2010,-6,-7,995,18,280,70,Light snow
00:00,06:00,dinsdag,14,december,2010,-6,-7,995,18,280,70,Mostly cloudy
06:00,12:00,dinsdag,14,december,2010,-6,-7,998,18,290,52,Overcast
12:00,18:00,dinsdag,14,december,2010,-6,-6,1001,19,300,44,Overcast
18:00,00:00,dinsdag,14,december,2010,-6,-7,1005,16,290,48,Passing clouds
00:00,06:00,woensdag,15,december,2010,-6,-7,1006,16,260,52,Passing clouds
06:00,12:00,woensdag,15,december,2010,-3,-6,1007,18,280,47,Partly sunny
12:00,18:00,woensdag,15,december,2010,-3,-3,1007,19,270,39,Partly sunny
18:00,00:00,woensdag,15,december,2010,-3,-4,1008,12,0,46,Clear
00:00,06:00,donderdag,16,december,2010,-3,-5,1009,12,0,58,Overcast
06:00,12:00,donderdag,16,december,2010,-2,-5,1011,12,250,54,Sunny
12:00,18:00,donderdag,16,december,2010,-1,-3,1008,7,0,49,Sunny
18:00,00:00,donderdag,16,december,2010,-2,-4,1008,9,270,51,Clear
00:00,06:00,vrijdag,17,december,2010,-4,-5,1010,12,280,57,Clear
06:00,12:00,vrijdag,17,december,2010,0,-4,1013,12,0,56,Sunny
12:00,18:00,vrijdag,17,december,2010,2,1,1014,10,270,47,Sunny
18:00,00:00,vrijdag,17,december,2010,1,-1,1018,10,0,56,Clear
00:00,06:00,zaterdag,18,december,2010,-1,-2,1019,5,0,58,Clear
06:00,12:00,zaterdag,18,december,2010,1,-2,1020,8,0,60,Sunny
12:00,18:00,zaterdag,18,december,2010,2,1,1018,6,0,47,Sunny
18:00,00:00,zaterdag,18,december,2010,1,-1,1018,5,0,54,Clear
00:00,06:00,zondag,19,december,2010,-1,-1,1017,4,0,62,Passing clouds
06:00,12:00,zondag,19,december,2010,1,-1,1016,7,0,61,Overcast
12:00,18:00,zondag,19,december,2010,3,1,1014,10,0,55,Overcast
18:00,00:00,zondag,19,december,2010,0,-1,1013,11,0,59,Clear
00:00,06:00,maandag,20,december,2010,-2,-3,1012,11,0,64,Clear
06:00,12:00,maandag,20,december,2010,0,-3,1012,10,0,60,Sunny
12:00,18:00,maandag,20,december,2010,3,1,1010,17,290,49,Sunny
18:00,00:00,maandag,20,december,2010,0,-1,1011,18,290,55,Clear
00:00,06:00,dinsdag,21,december,2010,-1,-2,1010,18,290,56,Clear
06:00,12:00,dinsdag,21,december,2010,2,-2,1010,17,280,53,Sunny
12:00,18:00,dinsdag,21,december,2010,3,1,1010,16,290,49,Sunny
18:00,00:00,dinsdag,21,december,2010,1,-1,1012,11,0,64,Clear
00:00,06:00,woensdag,22,december,2010,-1,-2,1011,12,300,70,Clear
