time_stamp,time_duration,day_in_week,day_in_month,month,year,temp_h,temp_l,baro,wind,wd,hum,weather
00:00,06:00,vrijdag,1,september,2017,18,14,1017,9,0,57,Clear
06:00,12:00,vrijdag,1,september,2017,19,13,1020,3,0,48,Sunny
12:00,18:00,vrijdag,1,september,2017,21,19,1019,9,0,30,Sunny
18:00,00:00,vrijdag,1,september,2017,20,17,1021,7,0,44,Clear
00:00,06:00,zaterdag,2,september,2017,17,13,1023,10,0,53,Clear
06:00,12:00,zaterdag,2,september,2017,18,12,1024,7,70,61,Sunny
12:00,18:00,zaterdag,2,september,2017,19,18,1022,7,0,54,Sunny
18:00,00:00,zaterdag,2,september,2017,18,14,1021,9,0,91,Light rain
18:00,00:00,zaterdag,2,september,2017,18,14,1021,9,0,91,Fog
00:00,06:00,zondag,3,september,2017,16,15,1017,9,0,95,Light rain
00:00,06:00,zondag,3,september,2017,16,15,1017,9,0,95,Fog
06:00,12:00,zondag,3,september,2017,18,16,1013,9,100,97,Fog
12:00,18:00,zondag,3,september,2017,21,17,1012,7,0,88,Broken clouds
18:00,00:00,zondag,3,september,2017,20,18,1012,8,0,76,Passing clouds
00:00,06:00,maandag,4,september,2017,18,17,1014,10,270,80,Clear
06:00,12:00,maandag,4,september,2017,24,17,1015,5,0,70,Sunny
12:00,18:00,maandag,4,september,2017,26,25,1013,7,0,48,Sunny
18:00,00:00,maandag,4,september,2017,24,22,1011,7,0,58,Clear
00:00,06:00,dinsdag,5,september,2017,22,21,1010,7,0,76,Clear
06:00,12:00,dinsdag,5,september,2017,27,21,1009,8,0,74,Passing clouds
12:00,18:00,dinsdag,5,september,2017,29,28,1007,6,0,60,Passing clouds
18:00,00:00,dinsdag,5,september,2017,26,22,1009,0,0,75,Passing clouds
00:00,06:00,woensdag,6,september,2017,23,21,1010,2,0,75,Passing clouds
06:00,12:00,woensdag,6,september,2017,21,18,1012,6,0,88,Fog
12:00,18:00,woensdag,6,september,2017,18,17,1012,10,0,86,Overcast
18:00,00:00,woensdag,6,september,2017,18,17,1012,4,0,92,Light rain
18:00,00:00,woensdag,6,september,2017,18,17,1012,4,0,92,Fog
00:00,06:00,donderdag,7,september,2017,17,16,1011,6,0,95,Passing clouds
06:00,12:00,donderdag,7,september,2017,19,15,1012,9,0,83,Partly sunny
12:00,18:00,donderdag,7,september,2017,22,21,1012,7,0,60,Broken clouds
18:00,00:00,donderdag,7,september,2017,21,17,1015,4,260,56,Clear
00:00,06:00,vrijdag,8,september,2017,18,15,1017,1,0,68,Clear
06:00,12:00,vrijdag,8,september,2017,21,15,1019,6,0,63,Sunny
12:00,18:00,vrijdag,8,september,2017,21,20,1019,4,0,48,Scattered clouds
18:00,00:00,vrijdag,8,september,2017,20,16,1021,8,0,58,Clear
00:00,06:00,zaterdag,9,september,2017,16,13,1023,6,0,74,Clear
06:00,12:00,zaterdag,9,september,2017,19,13,1025,4,0,65,Sunny
12:00,18:00,zaterdag,9,september,2017,21,18,1024,12,0,50,Partly sunny
18:00,00:00,zaterdag,9,september,2017,18,15,1025,5,0,61,Clear
00:00,06:00,zondag,10,september,2017,15,14,1026,6,0,77,Clear
06:00,12:00,zondag,10,september,2017,21,14,1028,14,10,65,Sunny
12:00,18:00,zondag,10,september,2017,22,21,1027,12,60,44,Sunny
