time_stamp,time_duration,day_in_week,day_in_month,month,year,temp_h,temp_l,baro,wind,wd,hum,weather
00:00,06:00,woensdag,1,juni,2016,23,21,1016,6,50,64,Clear
06:00,12:00,woensdag,1,juni,2016,26,22,1019,10,70,39,Sunny
12:00,18:00,woensdag,1,juni,2016,28,26,1019,13,60,36,Scattered clouds
18:00,00:00,woensdag,1,juni,2016,24,19,1020,5,0,53,Sunny
00:00,06:00,donderdag,2,juni,2016,19,17,1021,7,0,71,Clear
06:00,12:00,donderdag,2,juni,2016,22,17,1021,9,0,70,Sunny
12:00,18:00,donderdag,2,juni,2016,24,22,1019,9,0,58,Sunny
18:00,00:00,donderdag,2,juni,2016,21,18,1019,4,0,78,Overcast
00:00,06:00,vrijdag,3,juni,2016,18,18,1018,3,0,79,Overcast
06:00,12:00,vrijdag,3,juni,2016,19,17,1018,3,100,87,Fog
12:00,18:00,vrijdag,3,juni,2016,21,19,1017,2,0,81,Overcast
18:00,00:00,vrijdag,3,juni,2016,21,19,1017,2,0,78,Overcast
00:00,06:00,zaterdag,4,juni,2016,20,19,1016,0,0,82,Overcast
06:00,12:00,zaterdag,4,juni,2016,26,21,1016,6,270,75,Sunny
12:00,18:00,zaterdag,4,juni,2016,28,24,1014,6,0,58,Scattered clouds
18:00,00:00,zaterdag,4,juni,2016,24,19,1014,5,0,86,Fog
00:00,06:00,zondag,5,juni,2016,19,19,1012,2,0,84,Mostly cloudy
06:00,12:00,zondag,5,juni,2016,20,18,1011,6,0,88,Mostly cloudy
12:00,18:00,zondag,5,juni,2016,21,18,1006,5,0,91,Fog
18:00,00:00,zondag,5,juni,2016,19,19,1004,6,0,92,Clear
00:00,06:00,maandag,6,juni,2016,19,19,1004,6,0,92,Fog
06:00,12:00,maandag,6,juni,2016,26,19,1005,9,280,68,Sunny
12:00,18:00,maandag,6,juni,2016,28,27,1004,11,0,41,Scattered clouds
18:00,00:00,maandag,6,juni,2016,27,25,1004,10,0,46,Sunny
00:00,06:00,dinsdag,7,juni,2016,24,22,1002,6,0,65,Clear
06:00,12:00,dinsdag,7,juni,2016,27,22,1000,7,0,55,Sunny
12:00,18:00,dinsdag,7,juni,2016,29,23,998,8,0,36,Sunny
18:00,00:00,dinsdag,7,juni,2016,24,18,1000,10,0,47,Sunny
00:00,06:00,woensdag,8,juni,2016,18,16,1002,9,0,58,Clear
06:00,12:00,woensdag,8,juni,2016,19,16,1003,6,0,54,Sunny
12:00,18:00,woensdag,8,juni,2016,15,11,1004,15,290,82,Light rain
12:00,18:00,woensdag,8,juni,2016,15,11,1004,15,290,82,Fog
18:00,00:00,woensdag,8,juni,2016,17,15,1007,12,290,51,Sunny
