time_stamp,time_duration,day_in_week,day_in_month,month,year,temp_h,temp_l,baro,wind,wd,hum,weather
00:00,06:00,vrijdag,1,mei,2015,11,9,1013,9,60,64,Overcast
06:00,12:00,vrijdag,1,mei,2015,13,9,1015,10,70,59,Mostly cloudy
12:00,18:00,vrijdag,1,mei,2015,16,12,1014,9,0,49,Passing clouds
18:00,00:00,vrijdag,1,mei,2015,11,9,1015,6,0,65,Overcast
00:00,06:00,zaterdag,2,mei,2015,10,9,1015,1,320,70,Overcast
06:00,12:00,zaterdag,2,mei,2015,19,9,1015,0,0,56,Sunny
12:00,18:00,zaterdag,2,mei,2015,22,14,1014,11,180,45,Sunny
18:00,00:00,zaterdag,2,mei,2015,12,11,1016,7,190,56,Passing clouds
00:00,06:00,zondag,3,mei,2015,11,11,1017,4,270,52,Clear
06:00,12:00,zondag,3,mei,2015,23,11,1019,2,0,45,Sunny
12:00,18:00,zondag,3,mei,2015,26,22,1018,5,0,26,Sunny
18:00,00:00,zondag,3,mei,2015,21,16,1020,5,0,39,Clear
00:00,06:00,maandag,4,mei,2015,16,14,1021,4,40,66,Clear
06:00,12:00,maandag,4,mei,2015,27,14,1023,1,0,47,Sunny
12:00,18:00,maandag,4,mei,2015,29,27,1021,14,180,24,Sunny
18:00,00:00,maandag,4,mei,2015,28,22,1021,11,0,30,Clear
00:00,06:00,dinsdag,5,mei,2015,22,19,1021,12,240,44,Clear
06:00,12:00,dinsdag,5,mei,2015,26,19,1023,6,0,47,Sunny
12:00,18:00,dinsdag,5,mei,2015,29,24,1021,6,0,39,Passing clouds
18:00,00:00,dinsdag,5,mei,2015,23,21,1021,2,0,49,Clear
00:00,06:00,woensdag,6,mei,2015,22,20,1023,9,0,37,Overcast
06:00,12:00,woensdag,6,mei,2015,20,18,1026,13,50,40,Overcast
12:00,18:00,woensdag,6,mei,2015,21,19,1025,9,0,38,Overcast
18:00,00:00,woensdag,6,mei,2015,19,16,1024,2,0,47,Clear
00:00,06:00,donderdag,7,mei,2015,15,14,1023,1,280,62,Clear
06:00,12:00,donderdag,7,mei,2015,25,14,1023,2,290,46,Sunny
12:00,18:00,donderdag,7,mei,2015,26,23,1021,9,0,28,Sunny
18:00,00:00,donderdag,7,mei,2015,21,14,1021,2,170,60,Clear
00:00,06:00,vrijdag,8,mei,2015,14,13,1021,3,50,85,Clear
06:00,12:00,vrijdag,8,mei,2015,27,13,1021,2,50,65,Sunny
12:00,18:00,vrijdag,8,mei,2015,28,24,1020,7,0,42,Sunny
18:00,00:00,vrijdag,8,mei,2015,23,17,1022,7,0,60,Clear
00:00,06:00,zaterdag,9,mei,2015,17,14,1024,6,100,84,Low clouds
06:00,12:00,zaterdag,9,mei,2015,16,14,1026,9,70,81,Low clouds
12:00,18:00,zaterdag,9,mei,2015,21,16,1025,8,0,70,Overcast
18:00,00:00,zaterdag,9,mei,2015,18,16,1024,4,0,84,Low clouds
00:00,06:00,zondag,10,mei,2015,18,16,1024,1,0,86,Fog
06:00,12:00,zondag,10,mei,2015,24,18,1024,6,260,76,More clouds than sun
12:00,18:00,zondag,10,mei,2015,28,26,1021,4,0,55,Passing clouds
