time_stamp,time_duration,day_in_week,day_in_month,month,year,temp_h,temp_l,baro,wind,wd,hum,weather
00:00,06:00,woensdag,1,juni,2011,21,21,1020,1,0,89,Fog
06:00,12:00,woensdag,1,juni,2011,29,22,1019,6,0,78,Sunny
12:00,18:00,woensdag,1,juni,2011,32,29,1013,13,0,62,Sunny
18:00,00:00,woensdag,1,juni,2011,31,28,1011,15,230,52,Clear
00:00,06:00,donderdag,2,juni,2011,27,22,1012,15,260,30,Clear
06:00,12:00,donderdag,2,juni,2011,24,21,1012,16,270,36,Sunny
12:00,18:00,donderdag,2,juni,2011,25,22,1012,16,290,33,Sunny
18:00,00:00,donderdag,2,juni,2011,22,17,1016,9,0,38,Clear
00:00,06:00,vrijdag,3,juni,2011,17,14,1017,9,0,46,Clear
06:00,12:00,vrijdag,3,juni,2011,21,14,1018,11,0,43,Sunny
12:00,18:00,vrijdag,3,juni,2011,24,22,1016,16,0,24,Sunny
18:00,00:00,vrijdag,3,juni,2011,23,17,1018,8,0,29,Clear
00:00,06:00,zaterdag,4,juni,2011,17,15,1019,6,0,43,Clear
06:00,12:00,zaterdag,4,juni,2011,23,16,1019,3,0,46,Sunny
12:00,18:00,zaterdag,4,juni,2011,23,21,1017,10,290,37,Sunny
18:00,00:00,zaterdag,4,juni,2011,21,17,1017,11,0,61,Partly sunny
00:00,06:00,zondag,5,juni,2011,16,14,1018,9,60,76,Clear
06:00,12:00,zondag,5,juni,2011,21,15,1018,7,0,65,Sunny
12:00,18:00,zondag,5,juni,2011,20,18,1017,8,0,62,Overcast
18:00,00:00,zondag,5,juni,2011,18,16,1017,3,0,77,Clear
00:00,06:00,maandag,6,juni,2011,17,16,1016,0,0,84,Overcast
06:00,12:00,maandag,6,juni,2011,24,18,1017,6,0,67,Sunny
12:00,18:00,maandag,6,juni,2011,27,24,1015,9,0,44,Passing clouds
18:00,00:00,maandag,6,juni,2011,26,22,1015,9,0,57,Passing clouds
00:00,06:00,dinsdag,7,juni,2011,21,19,1015,11,240,74,Clear
06:00,12:00,dinsdag,7,juni,2011,29,20,1015,5,0,62,Sunny
12:00,18:00,dinsdag,7,juni,2011,30,29,1011,11,0,40,Sunny
18:00,00:00,dinsdag,7,juni,2011,29,27,1011,8,0,52,Clear
00:00,06:00,woensdag,8,juni,2011,26,23,1012,4,260,68,Clear
06:00,12:00,woensdag,8,juni,2011,32,23,1013,7,0,62,Sunny
12:00,18:00,woensdag,8,juni,2011,34,32,1011,9,0,46,Sunny
18:00,00:00,woensdag,8,juni,2011,33,30,1011,4,0,47,Clear
00:00,06:00,donderdag,9,juni,2011,29,24,1011,4,0,67,Clear
06:00,12:00,donderdag,9,juni,2011,34,26,1011,4,0,62,Sunny
12:00,18:00,donderdag,9,juni,2011,34,33,1008,10,0,48,Sunny
18:00,00:00,donderdag,9,juni,2011,26,21,1012,6,340,87,Fog
00:00,06:00,vrijdag,10,juni,2011,22,21,1012,5,0,91,Fog
06:00,12:00,vrijdag,10,juni,2011,29,22,1014,9,0,70,Sunny
12:00,18:00,vrijdag,10,juni,2011,31,27,1014,7,0,54,Passing clouds
18:00,00:00,vrijdag,10,juni,2011,26,23,1015,9,0,65,Passing clouds
00:00,06:00,zaterdag,11,juni,2011,22,18,1016,12,60,92,Light rain
00:00,06:00,zaterdag,11,juni,2011,22,18,1016,12,60,92,Fog
06:00,12:00,zaterdag,11,juni,2011,19,18,1016,12,60,96,Fog
12:00,18:00,zaterdag,11,juni,2011,19,16,1016,19,70,94,Fog
18:00,00:00,zaterdag,11,juni,2011,17,16,1014,21,60,95,Low clouds
00:00,06:00,zondag,12,juni,2011,16,14,1012,14,0,95,Low clouds
06:00,12:00,zondag,12,juni,2011,19,15,1012,6,50,86,Overcast
12:00,18:00,zondag,12,juni,2011,22,21,1011,6,0,73,Overcast
18:00,00:00,zondag,12,juni,2011,19,18,1011,10,0,83,Overcast
00:00,06:00,maandag,13,juni,2011,18,16,1011,10,0,96,Fog
06:00,12:00,maandag,13,juni,2011,22,16,1013,6,0,81,Broken clouds
12:00,18:00,maandag,13,juni,2011,22,21,1011,10,0,51,Passing clouds
18:00,00:00,maandag,13,juni,2011,20,17,1012,4,0,62,Clear
00:00,06:00,dinsdag,14,juni,2011,17,16,1010,5,0,75,Clear
