time_stamp,time_duration,day_in_week,day_in_month,month,year,temp_h,temp_l,baro,wind,wd,hum,weather
00:00,06:00,dinsdag,1,februari,2011,-3,-4,1029,14,70,76,Light snow
00:00,06:00,dinsdag,1,februari,2011,-3,-4,1029,14,70,76,Ice fog
06:00,12:00,dinsdag,1,februari,2011,-2,-3,1026,14,40,90,Ice fog
12:00,18:00,dinsdag,1,februari,2011,-2,-3,1023,11,0,91,Ice fog
18:00,00:00,dinsdag,1,februari,2011,-3,-3,1023,15,50,90,Ice fog
00:00,06:00,woensdag,2,februari,2011,-1,-3,1018,17,70,92,Freezing rain
00:00,06:00,woensdag,2,februari,2011,-1,-3,1018,17,70,92,Ice fog
06:00,12:00,woensdag,2,februari,2011,1,-1,1010,5,90,91,Light snow
06:00,12:00,woensdag,2,februari,2011,1,-1,1010,5,90,91,Ice fog
12:00,18:00,woensdag,2,februari,2011,2,1,1005,3,320,92,Fog
18:00,00:00,woensdag,2,februari,2011,3,1,1012,22,280,62,Clear
00:00,06:00,donderdag,3,februari,2011,1,-3,1019,18,270,56,Overcast
06:00,12:00,donderdag,3,februari,2011,-2,-4,1025,17,290,50,Sunny
12:00,18:00,donderdag,3,februari,2011,0,-1,1026,12,300,45,Sunny
18:00,00:00,donderdag,3,februari,2011,-1,-3,1028,10,280,40,Clear
00:00,06:00,vrijdag,4,februari,2011,-3,-4,1026,7,0,49,Clear
06:00,12:00,vrijdag,4,februari,2011,-1,-5,1025,11,0,53,Sunny
12:00,18:00,vrijdag,4,februari,2011,1,-1,1020,11,0,45,Sunny
18:00,00:00,vrijdag,4,februari,2011,1,-1,1020,10,0,56,Clear
00:00,06:00,zaterdag,5,februari,2011,1,-1,1017,4,0,61,Overcast
06:00,12:00,zaterdag,5,februari,2011,2,1,1013,6,70,85,Mostly cloudy
12:00,18:00,zaterdag,5,februari,2011,2,1,1004,12,60,93,Light rain
12:00,18:00,zaterdag,5,februari,2011,2,1,1004,12,60,93,Fog
18:00,00:00,zaterdag,5,februari,2011,5,2,996,15,60,90,Mostly cloudy
00:00,06:00,zondag,6,februari,2011,4,3,1002,17,280,63,Overcast
06:00,12:00,zondag,6,februari,2011,6,3,1010,14,0,59,Sunny
12:00,18:00,zondag,6,februari,2011,7,6,1014,8,0,47,Sunny
18:00,00:00,zondag,6,februari,2011,5,3,1017,6,260,56,Clear
00:00,06:00,maandag,7,februari,2011,3,2,1017,3,260,65,Clear
06:00,12:00,maandag,7,februari,2011,6,2,1017,8,250,56,Overcast
12:00,18:00,maandag,7,februari,2011,7,4,1013,9,0,58,Partly sunny
18:00,00:00,maandag,7,februari,2011,5,4,1009,11,160,83,Light rain
18:00,00:00,maandag,7,februari,2011,5,4,1009,11,160,83,Fog
00:00,06:00,dinsdag,8,februari,2011,4,4,1002,11,140,93,Fog
06:00,12:00,dinsdag,8,februari,2011,4,2,1003,19,280,72,Partly sunny
12:00,18:00,dinsdag,8,februari,2011,1,-2,1008,24,280,45,Scattered clouds
18:00,00:00,dinsdag,8,februari,2011,-4,-7,1018,25,290,40,Clear
00:00,06:00,woensdag,9,februari,2011,-8,-9,1023,15,270,50,Clear
06:00,12:00,woensdag,9,februari,2011,-4,-9,1024,13,0,50,Sunny
12:00,18:00,woensdag,9,februari,2011,-2,-3,1020,13,240,39,Sunny
18:00,00:00,woensdag,9,februari,2011,-2,-2,1018,10,230,42,Overcast
00:00,06:00,donderdag,10,februari,2011,-2,-3,1015,14,280,47,Mostly cloudy
06:00,12:00,donderdag,10,februari,2011,-4,-5,1016,14,0,41,Sunny
12:00,18:00,donderdag,10,februari,2011,-3,-3,1017,13,280,31,Sunny
18:00,00:00,donderdag,10,februari,2011,-3,-6,1020,11,280,37,Clear
00:00,06:00,vrijdag,11,februari,2011,-6,-7,1021,9,0,43,Clear
06:00,12:00,vrijdag,11,februari,2011,-1,-6,1022,13,230,37,Sunny
12:00,18:00,vrijdag,11,februari,2011,2,2,1019,12,0,34,Sunny
18:00,00:00,vrijdag,11,februari,2011,2,1,1018,6,0,34,Clear
00:00,06:00,zaterdag,12,februari,2011,1,0,1015,12,0,52,Clear
06:00,12:00,zaterdag,12,februari,2011,3,0,1011,13,0,47,Overcast
12:00,18:00,zaterdag,12,februari,2011,4,1,1011,16,270,49,Partly sunny
18:00,00:00,zaterdag,12,februari,2011,1,-1,1017,13,270,44,Clear
00:00,06:00,zondag,13,februari,2011,-1,-2,1020,6,0,44,Clear
06:00,12:00,zondag,13,februari,2011,4,-1,1019,14,0,44,Scattered clouds
12:00,18:00,zondag,13,februari,2011,7,6,1012,14,230,40,Passing clouds
18:00,00:00,zondag,13,februari,2011,7,6,1010,15,210,44,Clear
00:00,06:00,maandag,14,februari,2011,8,6,1005,17,220,46,Clear
06:00,12:00,maandag,14,februari,2011,11,8,999,16,230,41,Sunny
12:00,18:00,maandag,14,februari,2011,14,9,998,24,260,36,Sunny
18:00,00:00,maandag,14,februari,2011,9,3,1006,27,290,50,Overcast
00:00,06:00,dinsdag,15,februari,2011,2,-2,1015,25,290,48,Clear
06:00,12:00,dinsdag,15,februari,2011,-1,-4,1024,24,300,35,Sunny
12:00,18:00,dinsdag,15,februari,2011,1,0,1027,18,300,22,Sunny
18:00,00:00,dinsdag,15,februari,2011,0,-2,1030,8,0,28,Clear
00:00,06:00,woensdag,16,februari,2011,-2,-3,1029,3,0,31,Clear
06:00,12:00,woensdag,16,februari,2011,4,-2,1028,7,0,26,Sunny
12:00,18:00,woensdag,16,februari,2011,8,6,1023,12,0,32,Sunny
18:00,00:00,woensdag,16,februari,2011,9,8,1022,8,0,41,Overcast
00:00,06:00,donderdag,17,februari,2011,8,8,1021,10,0,43,Mostly cloudy
06:00,12:00,donderdag,17,februari,2011,11,8,1021,7,0,43,Overcast
12:00,18:00,donderdag,17,februari,2011,17,13,1017,8,0,36,Sunny
18:00,00:00,donderdag,17,februari,2011,14,11,1016,2,0,52,Clear
00:00,06:00,vrijdag,18,februari,2011,13,8,1012,7,0,70,Clear
06:00,12:00,vrijdag,18,februari,2011,15,11,1009,9,0,69,Sunny
12:00,18:00,vrijdag,18,februari,2011,19,17,1005,11,240,48,Sunny
18:00,00:00,vrijdag,18,februari,2011,18,12,1004,19,270,32,Clear
00:00,06:00,zaterdag,19,februari,2011,11,7,1004,29,270,23,Clear
06:00,12:00,zaterdag,19,februari,2011,6,3,1006,23,290,35,Passing clouds
12:00,18:00,zaterdag,19,februari,2011,2,1,1008,24,290,36,Overcast
18:00,00:00,zaterdag,19,februari,2011,-1,-5,1015,26,290,44,Mostly cloudy
00:00,06:00,zondag,20,februari,2011,-5,-6,1019,17,290,50,Clear
06:00,12:00,zondag,20,februari,2011,-1,-6,1021,20,290,45,Sunny
12:00,18:00,zondag,20,februari,2011,4,1,1019,12,300,30,Sunny
18:00,00:00,zondag,20,februari,2011,3,3,1017,7,260,30,Overcast
00:00,06:00,maandag,21,februari,2011,2,-1,1013,8,100,78,Snow
00:00,06:00,maandag,21,februari,2011,2,-1,1013,8,100,78,Ice fog
06:00,12:00,maandag,21,februari,2011,-1,-1,1008,14,40,88,Snow
06:00,12:00,maandag,21,februari,2011,-1,-1,1008,14,40,88,Ice fog
12:00,18:00,maandag,21,februari,2011,-1,-2,1009,14,10,64,Sunny
18:00,00:00,maandag,21,februari,2011,-2,-4,1012,16,20,55,Overcast
00:00,06:00,dinsdag,22,februari,2011,-6,-8,1014,16,350,48,Mostly cloudy
06:00,12:00,dinsdag,22,februari,2011,-2,-8,1019,13,0,46,Sunny
12:00,18:00,dinsdag,22,februari,2011,2,-1,1020,9,0,38,Sunny
18:00,00:00,dinsdag,22,februari,2011,0,-4,1023,9,0,43,Clear
00:00,06:00,woensdag,23,februari,2011,-4,-6,1025,5,0,47,Clear
06:00,12:00,woensdag,23,februari,2011,1,-6,1027,8,0,43,Sunny
12:00,18:00,woensdag,23,februari,2011,4,2,1026,6,310,26,Sunny
18:00,00:00,woensdag,23,februari,2011,3,1,1026,4,10,30,Clear
00:00,06:00,donderdag,24,februari,2011,1,-1,1025,3,10,40,Clear
06:00,12:00,donderdag,24,februari,2011,6,-1,1024,4,300,44,Sunny
12:00,18:00,donderdag,24,februari,2011,6,4,1019,12,160,56,Overcast
18:00,00:00,donderdag,24,februari,2011,6,5,1017,6,180,63,Mostly cloudy
00:00,06:00,vrijdag,25,februari,2011,6,4,1011,4,0,92,Light rain
00:00,06:00,vrijdag,25,februari,2011,6,4,1011,4,0,92,Fog
06:00,12:00,vrijdag,25,februari,2011,12,5,1001,10,0,93,Rain
06:00,12:00,vrijdag,25,februari,2011,12,5,1001,10,0,93,Fog
12:00,18:00,vrijdag,25,februari,2011,14,4,993,6,190,80,Cloudy
