time_stamp,time_duration,day_in_week,day_in_month,month,year,temp_h,temp_l,baro,wind,wd,hum,weather
00:00,06:00,zondag,1,februari,2015,-4,-7,1022,5,0,51,Passing clouds
06:00,12:00,zondag,1,februari,2015,1,-4,1023,4,0,53,Overcast
12:00,18:00,zondag,1,februari,2015,2,2,1020,6,0,50,Overcast
18:00,00:00,zondag,1,februari,2015,2,0,1018,6,0,68,Light snow
18:00,00:00,zondag,1,februari,2015,2,0,1018,6,0,68,Ice fog
00:00,06:00,maandag,2,februari,2015,1,0,1010,13,0,88,Light snow
00:00,06:00,maandag,2,februari,2015,1,0,1010,13,0,88,Fog
06:00,12:00,maandag,2,februari,2015,0,-2,1000,19,60,88,Light freezing rain
06:00,12:00,maandag,2,februari,2015,0,-2,1000,19,60,88,Ice fog
12:00,18:00,maandag,2,februari,2015,-3,-5,998,11,0,83,Overcast
18:00,00:00,maandag,2,februari,2015,-5,-10,1009,19,320,68,Clear
00:00,06:00,dinsdag,3,februari,2015,-9,-11,1018,10,0,66,Clear
06:00,12:00,dinsdag,3,februari,2015,-6,-9,1024,8,290,62,Sunny
12:00,18:00,dinsdag,3,februari,2015,-4,-6,1025,11,260,57,Sunny
18:00,00:00,dinsdag,3,februari,2015,-4,-4,1026,13,260,54,Clear
00:00,06:00,woensdag,4,februari,2015,-3,-4,1026,10,0,56,Overcast
06:00,12:00,woensdag,4,februari,2015,3,-2,1024,6,190,57,Partly sunny
12:00,18:00,woensdag,4,februari,2015,4,3,1018,3,310,60,Overcast
18:00,00:00,woensdag,4,februari,2015,6,6,1015,8,0,53,Passing clouds
00:00,06:00,donderdag,5,februari,2015,6,3,1011,9,280,58,Overcast
06:00,12:00,donderdag,5,februari,2015,1,-2,1015,15,350,54,Overcast
12:00,18:00,donderdag,5,februari,2015,-2,-6,1017,6,0,34,Sunny
18:00,00:00,donderdag,5,februari,2015,-6,-10,1023,16,310,40,Clear
00:00,06:00,vrijdag,6,februari,2015,-11,-11,1024,13,300,51,Clear
06:00,12:00,vrijdag,6,februari,2015,-7,-11,1023,8,0,44,Sunny
12:00,18:00,vrijdag,6,februari,2015,-3,-6,1020,14,280,35,Sunny
18:00,00:00,vrijdag,6,februari,2015,-3,-4,1021,6,0,41,Clear
00:00,06:00,zaterdag,7,februari,2015,-2,-3,1020,8,280,48,Overcast
06:00,12:00,zaterdag,7,februari,2015,-1,-2,1021,8,0,53,Overcast
12:00,18:00,zaterdag,7,februari,2015,3,-1,1017,4,170,55,Partly sunny
18:00,00:00,zaterdag,7,februari,2015,3,2,1016,3,30,58,Mostly cloudy
00:00,06:00,zondag,8,februari,2015,2,1,1014,8,60,74,Overcast
06:00,12:00,zondag,8,februari,2015,2,1,1014,15,60,79,Low clouds
12:00,18:00,zondag,8,februari,2015,2,1,1012,17,70,84,Fog
18:00,00:00,zondag,8,februari,2015,2,-2,1013,16,70,79,Low clouds
00:00,06:00,maandag,9,februari,2015,-2,-3,1014,15,80,76,Overcast
06:00,12:00,maandag,9,februari,2015,-3,-4,1016,16,60,77,Light snow
06:00,12:00,maandag,9,februari,2015,-3,-4,1016,16,60,77,Overcast
12:00,18:00,maandag,9,februari,2015,-3,-3,1016,21,70,73,Overcast
18:00,00:00,maandag,9,februari,2015,-3,-3,1016,18,40,70,Overcast
00:00,06:00,dinsdag,10,februari,2015,-3,-3,1017,11,20,72,Overcast
06:00,12:00,dinsdag,10,februari,2015,0,-3,1018,15,30,66,Mostly cloudy
12:00,18:00,dinsdag,10,februari,2015,4,1,1016,13,20,53,Overcast
18:00,00:00,dinsdag,10,februari,2015,1,-2,1017,21,30,61,Clear
00:00,06:00,woensdag,11,februari,2015,-2,-5,1018,16,30,58,Clear
06:00,12:00,woensdag,11,februari,2015,-2,-6,1018,15,50,52,Sunny
12:00,18:00,woensdag,11,februari,2015,1,-1,1015,5,10,38,Sunny
18:00,00:00,woensdag,11,februari,2015,-1,-2,1014,4,0,55,Clear
00:00,06:00,donderdag,12,februari,2015,-1,-2,1011,11,260,63,Mostly cloudy
06:00,12:00,donderdag,12,februari,2015,2,-1,1009,9,0,67,More clouds than sun
