time_stamp,time_duration,day_in_week,day_in_month,month,year,temp_h,temp_l,baro,wind,wd,hum,weather
00:00,06:00,dinsdag,1,januari,2019,13,8,1005,0,0,96,Light rain
00:00,06:00,dinsdag,1,januari,2019,13,8,1005,0,0,96,Fog
06:00,12:00,dinsdag,1,januari,2019,14,13,1005,0,0,78,Passing clouds
12:00,18:00,dinsdag,1,januari,2019,13,7,1014,0,0,53,Partly sunny
18:00,00:00,dinsdag,1,januari,2019,7,4,1020,0,0,56,Passing clouds
00:00,06:00,woensdag,2,januari,2019,3,2,1024,0,0,58,Clear
06:00,12:00,woensdag,2,januari,2019,3,2,1027,0,0,55,Sunny
12:00,18:00,woensdag,2,januari,2019,4,3,1025,0,0,53,Sunny
18:00,00:00,woensdag,2,januari,2019,4,3,1021,0,0,60,Mostly cloudy
00:00,06:00,donderdag,3,januari,2019,7,4,1016,0,0,78,Overcast
06:00,12:00,donderdag,3,januari,2019,7,6,1013,0,0,71,Mostly cloudy
12:00,18:00,donderdag,3,januari,2019,6,4,1014,0,0,48,Passing clouds
18:00,00:00,donderdag,3,januari,2019,4,3,1016,0,0,54,Passing clouds
00:00,06:00,vrijdag,4,januari,2019,3,2,1016,0,0,62,Clear
06:00,12:00,vrijdag,4,januari,2019,6,2,1015,0,0,62,Sunny
12:00,18:00,vrijdag,4,januari,2019,8,7,1012,0,0,55,Sunny
18:00,00:00,vrijdag,4,januari,2019,8,7,1010,0,0,71,Clear
00:00,06:00,zaterdag,5,januari,2019,7,6,1005,0,0,94,Light rain
00:00,06:00,zaterdag,5,januari,2019,7,6,1005,0,0,94,Fog
06:00,12:00,zaterdag,5,januari,2019,7,6,999,0,0,95,Light rain
06:00,12:00,zaterdag,5,januari,2019,7,6,999,0,0,95,Fog
12:00,18:00,zaterdag,5,januari,2019,7,6,998,0,0,94,Light rain
12:00,18:00,zaterdag,5,januari,2019,7,6,998,0,0,94,Fog
18:00,00:00,zaterdag,5,januari,2019,7,5,1004,0,0,82,Clear
00:00,06:00,zondag,6,januari,2019,7,4,1008,0,0,69,Clear
06:00,12:00,zondag,6,januari,2019,9,7,1011,0,0,63,Partly sunny
