time_stamp,time_duration,day_in_week,day_in_month,month,year,temp_h,temp_l,baro,wind,wd,hum,weather
00:00,06:00,vrijdag,1,juni,2012,20,17,1015,10,0,54,Clear
06:00,12:00,vrijdag,1,juni,2012,22,17,1016,15,60,62,Sunny
12:00,18:00,vrijdag,1,juni,2012,23,19,1014,11,0,67,Scattered clouds
18:00,00:00,vrijdag,1,juni,2012,18,17,1011,15,100,82,Overcast
00:00,06:00,zaterdag,2,juni,2012,18,18,1006,7,0,99,Rain
00:00,06:00,zaterdag,2,juni,2012,18,18,1006,7,0,99,Fog
06:00,12:00,zaterdag,2,juni,2012,23,17,1006,9,270,88,Fog
12:00,18:00,zaterdag,2,juni,2012,23,21,1005,8,290,52,Passing clouds
18:00,00:00,zaterdag,2,juni,2012,20,17,1007,3,0,52,Clear
00:00,06:00,zondag,3,juni,2012,16,14,1008,1,300,66,Clear
06:00,12:00,zondag,3,juni,2012,23,15,1007,9,280,58,Sunny
12:00,18:00,zondag,3,juni,2012,24,18,1005,9,0,54,Passing clouds
18:00,00:00,zondag,3,juni,2012,19,17,1004,12,280,69,Clear
00:00,06:00,maandag,4,juni,2012,17,15,1003,6,0,77,Clear
06:00,12:00,maandag,4,juni,2012,15,13,1004,13,80,86,Overcast
12:00,18:00,maandag,4,juni,2012,16,14,1005,13,0,72,Mostly cloudy
18:00,00:00,maandag,4,juni,2012,14,12,1008,15,60,71,Mostly cloudy
00:00,06:00,dinsdag,5,juni,2012,12,11,1010,9,0,75,Passing clouds
06:00,12:00,dinsdag,5,juni,2012,16,12,1011,10,0,69,Broken clouds
12:00,18:00,dinsdag,5,juni,2012,17,16,1012,2,0,60,More clouds than sun
18:00,00:00,dinsdag,5,juni,2012,16,14,1013,4,60,75,Overcast
00:00,06:00,woensdag,6,juni,2012,13,13,1014,0,0,87,Passing clouds
06:00,12:00,woensdag,6,juni,2012,21,15,1016,5,0,63,Partly sunny
12:00,18:00,woensdag,6,juni,2012,22,20,1014,1,0,50,Mostly cloudy
18:00,00:00,woensdag,6,juni,2012,19,15,1015,5,0,78,Passing clouds
00:00,06:00,donderdag,7,juni,2012,17,14,1015,4,290,88,Passing clouds
06:00,12:00,donderdag,7,juni,2012,23,15,1015,6,0,68,Sunny
12:00,18:00,donderdag,7,juni,2012,25,21,1013,3,0,47,Scattered clouds
18:00,00:00,donderdag,7,juni,2012,21,18,1014,5,270,68,Clear
00:00,06:00,vrijdag,8,juni,2012,18,16,1013,6,280,74,Clear
06:00,12:00,vrijdag,8,juni,2012,25,17,1014,6,0,60,Sunny
12:00,18:00,vrijdag,8,juni,2012,27,26,1011,6,0,36,Scattered clouds
18:00,00:00,vrijdag,8,juni,2012,24,22,1011,2,0,47,Clear
00:00,06:00,zaterdag,9,juni,2012,21,20,1011,3,0,55,Clear
06:00,12:00,zaterdag,9,juni,2012,22,20,1013,5,0,56,Sunny
12:00,18:00,zaterdag,9,juni,2012,26,22,1013,4,0,54,Partly sunny
18:00,00:00,zaterdag,9,juni,2012,24,22,1014,5,0,59,Partly sunny
00:00,06:00,zondag,10,juni,2012,21,19,1016,1,20,79,Passing clouds
06:00,12:00,zondag,10,juni,2012,27,20,1018,1,60,68,Sunny
12:00,18:00,zondag,10,juni,2012,28,23,1018,2,170,61,Partly sunny
18:00,00:00,zondag,10,juni,2012,23,21,1021,6,0,73,Passing clouds
00:00,06:00,maandag,11,juni,2012,21,19,1022,7,0,79,Mostly cloudy
06:00,12:00,maandag,11,juni,2012,24,20,1024,8,0,69,Broken clouds
12:00,18:00,maandag,11,juni,2012,25,21,1024,10,150,52,Sunny
18:00,00:00,maandag,11,juni,2012,21,18,1023,5,0,73,Passing clouds
00:00,06:00,dinsdag,12,juni,2012,19,18,1021,6,0,84,Mostly cloudy
06:00,12:00,dinsdag,12,juni,2012,21,19,1019,8,0,81,Overcast
12:00,18:00,dinsdag,12,juni,2012,20,19,1016,7,180,97,Light rain
12:00,18:00,dinsdag,12,juni,2012,20,19,1016,7,180,97,Fog
18:00,00:00,dinsdag,12,juni,2012,19,18,1014,5,0,97,Light rain
18:00,00:00,dinsdag,12,juni,2012,19,18,1014,5,0,97,Fog
00:00,06:00,woensdag,13,juni,2012,18,18,1012,7,0,98,Light rain
00:00,06:00,woensdag,13,juni,2012,18,18,1012,7,0,98,Fog
06:00,12:00,woensdag,13,juni,2012,20,18,1013,9,0,93,Overcast
12:00,18:00,woensdag,13,juni,2012,20,19,1015,12,0,84,Cloudy
18:00,00:00,woensdag,13,juni,2012,20,18,1017,8,70,88,Passing clouds
00:00,06:00,donderdag,14,juni,2012,18,18,1019,8,0,88,Mostly cloudy
06:00,12:00,donderdag,14,juni,2012,22,18,1022,14,50,72,Scattered clouds
12:00,18:00,donderdag,14,juni,2012,24,22,1023,11,70,58,Sunny
18:00,00:00,donderdag,14,juni,2012,21,17,1024,6,180,82,Clear
00:00,06:00,vrijdag,15,juni,2012,17,16,1024,1,10,77,Passing clouds
06:00,12:00,vrijdag,15,juni,2012,24,18,1025,9,0,59,Sunny
